,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia","AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan",AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Tajikistan,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Turkmenistan,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Aruba,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Guatemala,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Ukraine,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt",AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Bahamas,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Georgia,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,"AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AF: Trade Balance: Emerging and Developing Economies: Middle East,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Uzbekistan,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Greenland,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Moldova,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Bolivia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: El Salvador,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza",AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Chile,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait",AF: Trade Balance: Emerging and Developing Economies: Africa,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Brazil,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Dominican Republic,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Belarus,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Benin,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan",AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Costa Rica,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic","AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Dominica,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Colombia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Anguilla,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Barbados,World: Gross Domestic Product (GDP): Value: 2010 Exchange Rates: USD,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Jamaica,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Niger,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria",AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Guyana,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Togo,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of","AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of",AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Russia,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Belize,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Bermuda,"AF: (DC)Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AF: (DC)Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AF: (DC)Trade Balance: Emerging and Developing Economies: Western Hemisphere: Grenada,"AF: (DC)Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya","AF: (DC)Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen Arab Republic","AF: (DC)Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: CIS: (Old)Union of Soviet Socialist Republics,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Kazakhstan,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Angola,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan","AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,"AF: Trade Balance: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia",AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Argentina,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Ecuador,AF: Trade Balance: Emerging and Developing Economies: Western Hemisphere: Honduras,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AF: Trade Balance: Emerging and Developing Economies: Sub-Saharan Africa: Zambia
12/2006,0.004539,,,,1.246357,,,0.000684,-2.049491,,,,-4.006676,,,,-0.285746,,,,0.000309,0.000094,-0.000006,-3.922416,-40.85551,0.004997,-0.010512,,0.006753,0.244804,,,0.003617,,-3.899704,0.076791,0.000139,-0.011389,,0.000103,0.539516,-3.885559,,0.008877,0.000429,0.004198,,0.030855,-172.361604,0.015912,2.084037,0.033438,,,0.000417,0.000531,,0.000065,-0.001209,,0.003719,,0.000075,53548.26214119,0.00121,,,-1.252178,0.00443,-0.014574,0.006705,,,,-19.418982,,0.000837,,,,,,,,,-36.900553,0.035385,-168.425043,,,,-5.709318,-0.004044,,,-0.0252,0.000591,0.016596,0.000012,
03/2007,,,,,0.748012,,,0.008301,-2.026049,,,,-3.927195,,,0.029054,-0.278253,,,0.001801,0.000111,0.00007,-0.118672,-2.207217,-40.424579,,,,0.000903,,,,0.018913,,-3.970804,0.413121,0.00001,-0.011269,,,0.130451,-3.983776,,,,,,0.000386,-156.401859,0.029889,3.062758,0.041784,0.597018,,0.000275,,,0.003654,0.00157,0.000322,0.006548,,0.000099,,,-0.00212,,-1.238971,0.006394,0.012972,-0.005139,,,,-17.256314,,0.000168,,,,,,,,,-36.493274,0.047419,-154.207614,,,,-5.577471,-0.069493,-0.00203,,0.023103,,0.010593,,
06/2007,,,,,0.692245,,,0.008301,-2.225151,,,,-4.320478,,,0.034857,-0.302817,,,0.002751,0.000111,0.000067,-0.126323,-1.455838,-44.421081,,,0.002126,0.000903,0.009781,,,,,-4.344324,0.386226,0.000008,-0.012383,,,0.139299,-4.357296,,0.037299,,,,0.000589,-157.200983,0.029889,4.023813,0.040343,0.597018,,0.000403,,,0.00342,0.002276,0.000413,0.001064,,0.000099,,,-0.053101,,-1.361459,0.007971,0.012972,-0.005139,,,,-17.674467,,0.000155,,,,,,,,,-40.089231,0.033456,-155.758117,,,,-5.761469,-0.019146,-0.001974,,0.023103,,0.010593,,
09/2007,,,,,0.72202,,,0.008301,-2.387381,,,,-4.639141,,,0.05977,-0.320854,,,0.002785,0.000111,0.000073,-0.082133,-0.313082,-47.694439,,,,0.000903,,,,0.018377,,-4.569349,0.306104,0.000012,-0.013295,,,0.155703,-4.582321,,-0.015065,,,,0.000595,-148.187324,0.029889,5.275781,0.050317,0.597018,,0.000422,,,0.003987,0.001852,0.00039,0.001129,,0.000099,,,,,-1.461785,0.004865,0.012972,-0.005139,,,,-17.107564,,0.000263,,,,,,,,,-43.026129,0.041531,-147.887214,,,,-5.851732,-0.007949,-0.001873,,0.023103,,0.010593,,
12/2007,,,,,0.838619,,,0.008301,-1.804393,,,,-3.495656,,,0.064151,-0.23889,,,0.002975,0.000111,0.000087,-0.122396,0.169284,-36.078759,,,,0.000903,,,,,,-3.429147,0.12622,0.000014,-0.010057,,,0.170391,-3.442119,,0.002629,,,,0.000823,-91.213714,0.029889,4.844732,0.052403,0.597018,,0.00072,,,0.004166,0.004324,0.000435,0.000923,,0.000099,57959.42755845,,,,-1.105776,0.004687,0.012972,-0.005139,,,,-11.270629,,0.000241,,,,,,,,,-32.531972,0.043917,-91.39597,,,,-5.023519,,-0.002252,,0.023103,,0.010593,,
03/2008,0.000768,,,-5.604056,1.289315,0.732354,,-0.705135,-1.701385,,,,-3.312112,0.51938,,0.000232,-0.220674,-0.001504,,0.000174,,0.000152,-0.038809,-74.386439,-33.679293,,-0.110699,0.000586,,,,,,,-2.521732,-0.362363,0.000265,0.205507,,0.000016,1.277771,-2.536036,,0.000736,0.002382,0.000456,,0.00299,-130.509966,0.001533,-10.789662,0.034061,0.597018,1.781996,0.000627,-0.000013,,0.002531,0.00893,0.008182,0.005468,,0.000006,,,,,-1.036359,0.000319,0.011922,,,,-61.24801,-8.523464,0.002433,,,0.018654,0.000009,,,,,,-30.690808,0.237982,-56.137831,,,,-4.712614,-0.029205,,0.004377,-0.038046,0.000567,,,
06/2008,0.000768,,,-7.106658,0.848256,0.766299,,-0.705135,-2.131341,,,,-4.157578,0.626466,,0.000342,-0.277549,-0.001297,,0.000366,,0.000175,-0.05084,-65.090153,-42.276655,,-0.126305,,,,,,0.027291,,-3.175171,-0.537421,0.00022,0.203111,,0.00002,1.507474,-3.189475,,0.000186,0.002382,0.000533,,0.003667,-110.826731,0.001533,-13.774829,0.055616,0.597018,2.149407,0.00098,-0.000017,,0.002847,0.019108,0.010335,0.00767,,0.000006,,,-0.000424,,-1.299858,0.000257,0.011922,,,,-48.073488,-11.186735,0.002433,,,0.021151,0.000009,,,,,,-38.442786,0.349531,-45.750882,,,,-5.913823,-0.082181,,0.004377,-0.038046,0.000567,0.002566,,
09/2008,0.000768,,,-6.105001,1.905403,-0.028243,,-0.705135,-1.720058,,,,-3.335739,0.402171,,0.000376,-0.228735,-0.002464,,0.000392,,0.000167,-0.036641,-37.820323,-34.004546,,-0.150555,0.000671,,0.005235,,,0.009864,,-2.355062,0.395539,0.000307,0.205416,,0.000021,1.503132,-2.369366,,0.033049,0.002382,0.000504,,0.001437,-66.12419,0.001533,-12.222887,0.061067,0.597018,1.379849,0.000518,-0.000017,,0.002294,0.031511,0.010173,0.010324,,0.000006,,,,,-1.046326,0.000245,0.011922,,,,-22.647414,-11.207326,0.002433,,,0.016414,0.00001,,,,,,-31.007913,0.428829,-28.318171,,,,-4.90357,,,0.004377,-0.038046,0.000567,0.00372,,
12/2008,0.000768,,,-12.050577,0.986761,-3.175469,,-0.705135,-2.891342,,,,-5.624952,0.175844,,0.000241,-0.40744,-0.002067,,0.000342,,0.000232,-0.022151,-58.884715,-57.220961,,-0.127601,,,,,,,,-4.783696,0.023634,0.000371,0.198944,,0.000019,1.163383,-4.798,,0.002594,0.002382,0.000532,,0.00231,-146.774082,0.001533,-25.896852,0.07045,0.597018,0.603324,0.000921,-0.000018,,0.002945,0.021485,0.010123,0.010685,,0.000006,61697.80825164,,,,-1.757885,0.000157,0.011922,,,,-25.119019,-29.380478,0.002433,,,0.014957,0.000009,,,,,,-52.042762,0.533066,-87.903671,,,,-8.86069,,,0.004377,-0.038046,0.000567,,,
03/2009,0.00036,,,-12.309225,-1.932877,-13.585587,,-0.000024,-0.54157,,,,-0.894751,0.249788,,,0.056893,,,,-0.001308,,-0.041765,-46.877755,-162.867192,0.000306,-0.1637,,0.00005,,-0.008111,,,,0.242967,-2.251304,0.000354,-0.132104,,0.003292,0.160734,-0.041085,,0.000138,,,,0.005245,-124.604602,0.000567,-8.05579,0.036001,0.616416,0.595991,0.000834,,-0.288618,0.002013,0.006548,0.000141,0.000566,0.000087,0.00081,,,,,0.009,0.002436,0.284052,,,,-31.978262,-34.634867,,,,,,,,,,,-54.080829,0.599917,-78.010899,,,,-7.980899,-0.001929,0.000588,,,,,0.000838,
06/2009,0.00036,,,-13.497649,-1.782884,-14.999974,,-0.000024,-0.357136,,,,-1.044736,0.712274,,,0.194961,,,,-0.001308,,-0.033377,-44.24953,-189.938293,0.000304,-0.176108,0.016968,-0.165586,,-0.008128,,-0.026772,,0.40408,-1.734274,0.000223,-0.155112,,0.002875,0.176234,0.120028,,0.000047,,,,0.005811,-64.891928,0.000567,-8.380466,0.03718,0.616416,1.700736,0.000858,,-0.288618,0.001564,0.006892,0.000161,0.00041,0.000087,0.00081,,,,,0.009,0.009469,0.284052,,,,-29.282085,-36.661194,,,,,,,,,,,-63.044406,0.412538,-20.92645,,,,-8.94398,,0.000658,,,,,0.000989,
09/2009,0.00036,,,-13.904415,-1.881045,-15.536328,,-0.000024,-0.908754,,,,-1.127495,1.093512,,,0.309641,,,,-0.001308,,-0.053789,-38.357977,-204.965546,0.000179,-0.184419,,0.001557,,-0.008017,,-0.054105,,0.854103,-1.463909,0.000206,-0.167883,,0.003732,0.187483,0.570051,,0.000087,,,,0.012555,-63.888176,0.000567,-8.261168,0.047922,0.616416,2.611434,0.001065,,-0.288618,0.001471,0.007343,0.000175,0.000526,0.000087,0.00081,,,,,0.009,0.003166,0.284052,,,,-24.048917,-36.684672,,,,,,,,,,,-68.015568,0.58835,-25.814251,,,,-9.4175,,0.000845,,,,,0.000935,
12/2009,0.00036,,,-23.242658,-2.492922,-25.740391,,-0.000024,-0.14377,,,,-1.749089,0.845737,,,0.220557,,,,-0.001308,,-0.059241,-78.272424,-317.361634,0.000147,-0.226676,,0.002287,0.009098,-0.007872,,-0.218996,,-0.038098,-2.194545,0.000226,-0.263411,,0.003848,0.209521,-0.32215,,0.000287,,,,0.009763,-69.573422,0.000567,-14.824549,0.065819,0.616416,2.018994,0.00172,,-0.288618,0.001553,0.008916,0.000164,0.000446,0.000087,0.00081,60625.2687803,,,,0.009,0.00229,0.284052,,0.006818,,-50.679227,-64.274275,,,,,,,,,,,-105.310485,0.549803,8.41495,,,,-15.361204,-0.002048,0.000769,,,,,0.000581,
03/2010,,,,-23.245636,-7.541236,-27.742262,,0.008142,-0.405889,0.000166,,,-6.024957,,0.011401,,1.818961,,,,0.000003,,-0.134463,-103.494375,-302.735792,,-0.133855,0.001912,0.000425,0.000308,0.000996,0.004774,0.001738,,-5.81566,-7.213259,,-0.356252,,0.0003,0.097955,-5.840506,,0.100893,0.000516,,,0.029777,-141.006925,0.009351,-25.914693,0.054999,0.235359,4.891975,0.001707,,-0.065973,0.001637,0.008658,-0.005723,0.000986,,0.013326,,,,,-0.010358,0.000075,0.02433,,,-0.016801,-70.005736,-33.873199,,,,,,,,,,,-57.365005,0.129019,-37.537396,,,,-14.163363,-0.005428,0.000237,,-0.011718,,,0.000337,
06/2010,,,,-22.460541,-6.523629,-26.800178,,0.008142,-1.602284,0.000225,,,-5.425007,,0.001239,,0.847835,,,,0.000003,,-0.1742,-119.161111,-272.996248,,-0.134696,0.007255,0.000576,,0.001382,0.004617,0.006378,,-5.341998,-6.518239,,-0.321268,,0.000308,0.109182,-5.366844,,0.004056,0.000516,,,0.003824,-229.245965,0.009351,-24.647678,0.044903,0.235359,2.608355,0.001198,,-0.065973,0.001717,0.008619,-0.014523,0.000482,,0.013326,,,,,-0.00934,0.000135,0.02433,,,-0.002765,-84.885377,-36.663738,,,,,,,,,,,-51.926269,0.134084,-110.1097,,,,-13.001428,0.039576,0.000412,,-0.011718,,,0.000424,
09/2010,,,,-22.858474,-4.900701,-27.270356,,0.008142,-0.457183,0.000214,,,-5.166742,,0.002743,,0.038838,,,,0.000003,,-0.285842,-135.231667,-260.160618,,-0.168502,0.000107,,0.000084,0.002037,0.004964,0.000345,,-5.16694,-5.804886,,-0.306167,,0.000325,0.103189,-5.191786,,,0.000516,,,0.002032,-283.850238,0.009351,-24.729482,0.079328,0.235359,0.735675,0.001663,,-0.065973,0.001314,0.010436,-0.014345,0.000477,,0.013326,,,,,-0.008901,0.00009,0.02433,,,-0.009421,-98.531626,-40.877321,,,,,,,,,,,-49.674694,0.180183,-148.643417,,,,-12.67255,-0.002496,0.000359,,-0.011718,,,0.000385,
12/2010,,,,-22.319323,-5.076093,-26.626518,,0.008142,-1.431282,0.000205,,,-4.988053,,-0.006207,,-0.073339,,,,0.000003,,-0.349019,-137.336941,-251.635582,,-0.245056,0.000288,0.000758,0.0002,0.001616,0.004983,0.000152,,-5.065468,-5.678577,,-0.296138,,0.000356,0.113456,-5.090314,,,0.000516,,,0.002037,-287.181459,0.009351,-24.098284,0.065052,0.235359,0.459227,0.004133,,-0.065973,0.001184,0.008686,-0.016689,0.000583,,0.013326,65395.81104365,,,,-0.008611,0.000084,0.02433,,,-0.013393,-101.258169,-40.394392,,,,,,,,,,,-48.074808,0.179671,-149.869364,,,,-12.29098,,0.000296,,-0.011718,,,0.000437,
03/2011,0.000054,,,-38.38161,-0.704925,-60.721991,,-0.051894,-1.156093,0.007878,,,-10.535962,,-0.000591,,-0.220117,,-0.038567,,-0.000297,,-0.128501,-136.712277,-127.790004,,-1.233775,,0.000558,,0.0039,,-0.009717,,-10.484166,-1.529127,0.00022,-0.797084,-0.006065,,0.020146,-10.437558,,0.000281,-0.056721,0.001152,,,-254.228068,0.008526,-34.098676,,-0.000186,3.51926,0.001344,0.002595,-0.00087,0.001541,0.038713,,0.000589,,0.004461,,,,,0.000189,0.000345,0.000069,,,0.027903,-96.495381,-132.7882,,,,,,,,,,,-57.913253,0.057766,-117.469183,0.010044,0.108481,,-8.647405,0.007132,,0.00492,-0.116967,0.001056,,0.000712,
06/2011,0.000054,,,-54.247785,-5.882919,-85.345398,,-0.051894,-0.671008,0.007282,,,-14.748078,,-0.000956,,-0.451878,,-0.018997,,-0.000297,,-0.122531,-188.829619,-178.77661,,-1.359602,,0.001553,,0.004376,,0.012421,,-14.549445,-6.802331,0.000238,-0.839049,-0.014719,,0.021564,-14.501527,,0.000051,-0.056721,0.001389,,0.005949,-348.699875,0.008526,-48.039859,,-0.000186,3.3061,0.001022,0.002762,-0.00087,0.001618,0.040327,,0.000507,,0.004461,,,,,0.000189,0.00038,0.000069,,,0.026245,-130.648244,-189.216387,,,,,,,,,,,-81.130471,0.078547,-159.822338,0.008734,0.124578,,-12.181792,0.113823,,0.00492,-0.116967,0.001056,,0.000893,
09/2011,0.000054,,,-61.093421,-1.676125,-96.057252,,-0.051894,-1.089948,0.00759,,,-16.59154,,-0.000393,,-0.526004,,-0.163365,,-0.000297,,-0.124607,-214.304646,-201.116166,,-1.431242,,0.000052,,0.008578,,0.006981,,-15.922263,-2.428615,0.00021,-0.442568,-0.02244,,0.020426,-15.878334,,,-0.056721,0.001333,,,-398.685473,0.008526,-54.083333,,-0.000186,3.520659,0.000765,0.002738,-0.00087,0.001238,0.040432,,0.000773,,0.004461,,,,,0.000189,0.000338,0.000069,,,0.027954,-149.105612,-213.28062,,,,,,,,,,,-91.280653,0.055797,-184.336898,0.012723,0.105906,,-13.695163,0.632273,,0.00492,-0.116967,0.001056,,0.001791,
12/2011,0.000054,,,-67.853305,0.235579,-107.006416,,-0.051894,-1.040432,0.00839,,,-18.533836,,-0.000648,,-0.489759,,-0.102066,,-0.000297,,-0.113408,-256.793159,-224.617761,,-1.750367,0.000058,,,0.002766,,-0.006483,,-18.432469,-0.818087,0.000207,-0.15036,-0.012251,,0.021879,-18.405017,,,-0.056721,0.001322,,0.00792,-492.297083,0.008526,-60.171234,,-0.000186,5.029314,0.000496,0.002746,-0.00087,0.001115,0.043177,,0.000758,,0.004461,70389.98858177,,,,0.000189,0.000331,0.000069,,,0.039899,-185.872879,-235.849026,,,,,,,,,,,-101.865754,0.072415,-235.476472,0.0292,0.09697,,-15.177306,0.013211,,0.00492,-0.116967,0.001056,,0.001987,
03/2012,0.000045,,,,0.753851,,,0.005826,,,,,0.002507,,,,,,,,0.00096,,-0.036714,-119.703548,,,-2.032976,,0.001723,,-0.000335,,0.041578,,0.710311,,0.001216,,,0.000188,0.054579,0.693291,,0.008519,0.000025,0.000064,,0.011868,-292.827264,0.004317,,0.057762,,,0.000334,0.00239,,0.001803,0.006511,0.001005,0.000655,,0.006021,,,,,,,0.000279,-0.009093,,-0.000021,-119.96331,,,,,,,,,,,,,0.127121,-173.140736,0.016716,0.24837,,0.259783,0.261885,,,0.004476,0.001341,,0.002546,
06/2012,0.000045,,,,0.843946,,,0.005826,,,,,0.00262,,,,,,,,0.00096,,-0.033772,-117.264757,,,-2.163084,,0.000771,0.665887,0.000153,,0.000373,,1.371581,,0.001228,,,0.000189,0.057226,1.346623,,0.000334,0.001441,0.000071,,0.020357,-289.649378,0.004317,,0.049446,,,0.00052,0.002507,,0.001892,0.006091,0.001203,0.000986,,0.006021,,,,,,,0.000279,-0.009093,,-0.00001,-117.636575,,,,,,,,,,,,,0.403191,-172.409579,0.023238,0.260161,,0.371828,0.630639,,,0.004476,0.001341,,0.003429,
09/2012,0.000045,,,,0.407817,,,0.005826,,,,,0.002642,,,,,,,,0.00096,,-0.050859,-120.350814,,,-2.041032,,0.000747,,-0.000391,,0.000926,,1.618402,,0.001101,,,0.000203,0.055912,1.602762,,0.000225,0.00061,0.000063,,0.045558,-312.360673,0.004317,,0.044621,,,0.000826,0.002526,,0.001448,0.006297,0.001266,0.000969,,0.006021,,,,,,,0.000279,-0.009093,,-0.000015,-120.662215,,,,,,,,,,,,,0.169948,-192.025499,0.014751,0.277573,,0.311416,1.100679,,,0.004476,0.001341,,0.002626,-0.000489
12/2012,0.000045,,,,0.823434,,,0.005826,,,,,0.002682,,,,,,,,0.00096,,-0.055437,-112.955338,,,-2.471232,,,,0.000053,,0.006085,,0.996553,,0.001415,,,0.000195,0.054409,0.97768,,,0.000398,0.000064,,0.054219,-256.988391,0.004317,,0.045397,,,0.001357,0.002569,,0.001305,0.006478,0.001409,0.000788,,0.006021,73810.88858379,,,,,,0.000279,-0.009093,,-0.000009,-113.718369,,,,,,,,,,,,,0.271542,-144.051926,0.018196,0.275037,,0.76304,0.356615,,,0.004476,0.001341,,0.00268,0.013596
03/2013,0.00003,,,,-1.076282,,,0.006792,,,,,0.013182,,,,,,,,,0.004991,-0.073043,-89.756413,,0.002446,-0.254661,0.000013,0.004492,,0.003006,,0.002116,,0.661175,,0.000052,,,0.003047,-0.023749,0.749899,,,,0.011316,,0.053851,-208.293828,0.005925,,0.05783,,,0.000347,0.002468,,0.001683,0.000874,0.002043,0.000801,,0.008175,,,,0.000056,,0.000138,0.000042,,,,-90.015842,,,,,,,,,,,,,0.018344,-118.448691,-0.088766,0.154152,0.000015,0.259429,0.477901,0.000493,,0.10422,,,0.020467,0.000045
06/2013,0.00003,,,,-0.825464,,0.001314,0.006792,,,,,0.012514,,,,,,,,,0.005026,-0.070748,-146.322827,,0.000598,-0.236049,,0.007211,,0.006218,,0.01797,,0.396021,,0.000046,,,0.002825,-0.032057,0.484631,,,,0.014405,,0.00763,-314.818935,0.005925,,0.056126,,,0.000534,0.002425,,0.001766,0.000938,0.001771,0.001203,,0.008175,,,,0.000015,,0.000207,0.000042,,,,-146.459316,,,,,,,,,,,,,0.026619,-168.407498,-0.088652,0.250605,0.000015,0.136489,0.143234,0.000669,,0.10422,,,0.024795,
09/2013,0.00003,,,,-0.737329,,,0.006792,,,,,0.013112,,,,,,,,,0.00451,-0.083995,-185.511615,,0.001025,-0.261182,,0.000046,0.018494,0.003553,,0.046182,,0.985069,,0.000045,,,0.003472,-0.021102,1.005178,,0.000482,0.068557,0.014128,,0.004621,-374.108527,0.005925,,0.073207,,,0.001297,0.002294,,0.001352,0.001034,0.002285,0.000831,,0.008175,,,,0.000054,,0.000171,0.000042,,,,-185.551526,,,,,,,,,,,,,0.024425,-188.576803,-0.088708,0.216756,0.000015,0.039911,0.701433,0.000779,,0.10422,,,0.022978,
12/2013,0.00003,,,,-0.840787,,,0.006792,,,,,0.013733,,,,,,,,,0.005199,-0.110194,-250.369548,,0.000268,-0.296766,,,0.020753,0.005118,,0.091721,,0.921757,,0.000049,,,0.004517,-0.025775,1.010439,,,,0.015085,,0.000217,-465.821683,0.005925,,0.059204,,,0.000996,0.002549,,0.001218,0.001011,0.002202,0.000876,,0.008175,77447.73564939,,,0.000059,,0.000168,0.000042,,,,-250.392978,,,,,,,,,,,,,0.029541,-215.363453,-0.088724,0.223559,0.000015,0.02343,0.737072,0.000694,,0.10422,,0.110693,0.021337,
03/2014,0.000021,,,,0.460862,,,0.000024,,,0.148701,,0.013949,,,0.000028,,0.000138,,,,,,-292.478412,,0.004135,0.008658,,,0.00085,0.008624,,,,0.683921,,,,,0.001941,0.031616,0.671036,,,,0.013081,,0.015191,-529.890438,0.006009,,0.054273,,,,0.00241,,0.001907,0.027777,0.000547,0.000784,,0.001347,,,,,,0.000236,0.010995,,,-0.058557,-292.495526,,,,,,,,,,,,,0.010496,-237.424911,0.00189,0.180253,0.000762,0.075671,0.173865,,,0.005478,,0.001053,0.020507,
