,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Botswana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Niger,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Antigua and Barbuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Chad,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Lesotho,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Uganda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Togo,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ethiopia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bermuda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Rwanda,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eritrea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mali,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Ghana,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Comoros,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Benin,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zimbabwe,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mozambique,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Nigeria,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Malawi,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Kenya,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Liberia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Tanzania,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Senegal,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Brazil,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Chile,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Colombia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Argentina,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Aruba,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Barbados,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bahamas,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Mauritius,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gabon,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Bolivia,AO: Imports: cif: Emerging and Developing Economies: Europe: Europe Not Specified,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Djibouti",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Turkmenistan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Afghanistan, Islamic Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Syrian Arab Republic",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Equatorial Guinea,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: United Arab Emirates",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sierra Leone,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Ukraine,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Moldova,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kyrgyz Republic,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Democratic Republic of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Eswatini,AO: Imports: cif: Emerging and Developing Economies: Africa,AO: Imports: cif: Emerging and Developing Economies: Middle East,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Namibia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Madagascar,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burundi,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Gambia,AO: Imports: cif: Emerging and Developing Economies: Western Hemisphere: Belize,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Zambia,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cameroon,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Seychelles,"AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Congo, Republic of","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Mauritania","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Libya","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Lebanon","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Oman","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Algeria",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Guinea-Bissau,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iraq","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Jordan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Bahrain, Kingdom of",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Africa Not Specified,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Kazakhstan,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Qatar",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Burkina Faso,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cabo Verde,AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Sao Tome & Principe,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Morocco","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Kuwait","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Saudi Arabia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Pakistan",AO: Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Cote D'Ivoire,"AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Sudan","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Tunisia","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Egypt","AO: Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Somalia",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Russia,AO: (DC)Imports: cif: Emerging and Developing Economies: Western Hemisphere: Anguilla,AO: (DC)Imports: cif: Developing Countries: (Old)Middle East,AO: (DC)Imports: cif: Developing Countries: (Old)Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Tajikistan,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: CIS: Uzbekistan,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: West Bank and Gaza","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Iran, Islamic Republic of",AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East and North Africa,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Central African Republic,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: Reunion,AO: (DC)Imports: cif: Emerging and Developing Economies: Sub-Saharan Africa: South Africa Common Custom Area excl South Africa,"AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: (Old)Yemen, People Democratic Republic","AO: (DC)Imports: cif: Emerging and Developing Economies: Middle East, North Africa, and Pakistan: Yemen, Republic of"
06/2008,0.020226,0.003444,0.532768,,0.000385,0.237512,4.567306,0.092219,0.047621,,0.007098,0.005479,1.235893,,1.242922,0.044897,0.807649,4.020382,0.000081,0.228794,0.050548,0.043202,0.072241,205.628574,157.934697,1.8571,0.834788,17.589546,0.000042,0.001751,0.07845,0.169247,0.023806,1.132609,,0.020349,0.007934,,83.056217,0.123518,0.188404,4.062996,50.595693,0.004833,,0.007944,0.105795,145.873234,0.247709,1.845281,221.870975,66.013088,213.061217,33.959706,0.02043,0.005664,,0.154048,0.02004,0.055153,0.017699,4.00179,4.326875,0.00453,4.114004,0.526082,0.00208,,2.852667,,0.104127,0.071481,0.0004,0.244496,0.000045,0.06165,0.007053,2.792416,1.100289,3.358235,0.67721,1.362625,,9.099313,2.47262,0.013783,9.834606,0.000019,1.38039,83.4636,,0.000119,0.003504,,13.4091,0.005245,,2.29644,,0.448437
07/2008,0.026095,0.004654,0.719968,,0.000385,0.07396,4.582278,0.129292,0.064353,,0.009592,0.007404,1.720871,,1.67965,0.05883,1.148481,5.433033,0.00011,0.229708,0.05045,0.058382,0.09304,293.416582,191.433085,1.847998,1.118268,20.243187,0.000042,0.001751,0.106015,0.030145,0.032171,1.530577,,0.0275,0.010722,,109.635116,0.166918,0.197906,5.49062,68.76132,0.006531,,0.007944,0.105795,211.909184,0.313699,2.493662,312.40256,89.715864,225.53617,48.016447,0.02043,0.005664,,0.154048,0.027313,0.074532,0.022059,5.697317,4.326875,0.006122,5.614273,0.67154,0.00281,,3.855016,,0.140715,0.096598,0.00054,0.313112,0.000045,0.083313,0.009531,3.680844,1.4869,4.733978,0.766356,2.243441,,10.946101,3.325472,0.018626,11.00171,0.000026,1.66073,88.1979,,0.000119,0.003504,,13.2629,0.007088,,2.29644,,0.606006
08/2008,0.02188,0.004109,0.635758,,0.000385,0.07396,4.575543,0.118555,0.056826,,0.00847,0.006538,1.567237,,1.483192,0.050218,1.067739,4.797564,0.000097,0.229297,0.050345,0.051554,0.661466,238.218407,244.537255,1.943591,0.978227,33.47213,0.000042,0.001751,0.093615,0.030145,0.028408,1.351555,,0.024283,0.009468,,107.610615,0.147395,0.208014,4.848416,61.082937,0.005767,,0.007944,0.105795,161.412246,0.257235,2.201994,264.650333,79.787276,297.89948,44.39577,0.02043,0.005664,,0.154048,0.024026,0.065815,0.017732,5.302807,4.326875,0.005406,5.009011,0.555989,0.002482,,3.404118,,0.124256,0.085299,0.000477,0.260244,0.000045,0.073568,0.008416,3.163189,1.312987,4.364164,1.244018,3.308661,,18.913465,2.921521,0.016447,10.476699,0.000023,1.58781,111.659,,0.000119,0.003504,,11.6602,0.006259,,2.29644,,0.535125
09/2008,0.019642,0.00391,0.604918,,0.000385,0.074843,4.573077,0.117244,0.05407,,0.008059,0.006221,1.53944,,1.411244,0.04603,1.070189,4.56484,0.000092,0.229147,0.050233,0.049053,2.363367,256.944565,184.143599,2.046334,0.921417,21.979757,0.000042,0.001751,0.089074,0.030145,0.02703,1.285993,,0.023105,0.009008,,97.666191,0.140245,0.218767,4.613225,58.488535,0.005487,,0.007944,0.105795,181.088766,0.224743,2.095178,277.194247,76.475659,222.29225,44.26209,0.02043,0.005664,,0.154048,0.02247,0.062622,0.015104,5.320768,4.326875,0.005144,4.818064,0.491562,0.002361,,3.238989,,0.118229,0.081161,0.000454,0.231175,0.000045,0.069999,0.008008,2.921551,1.249295,4.338601,0.800605,1.572665,,12.974238,2.764627,0.015649,10.284427,0.000022,3.31014,101.317,,0.000119,0.003504,,11.9506,0.005956,,2.29644,,0.509167
10/2008,0.024713,0.005255,0.812932,,0.000385,1.988877,4.589714,0.163908,0.072663,,0.01083,0.00836,2.137759,,1.896531,0.059353,1.515747,6.134559,0.000124,0.230162,0.050114,0.065921,1.088906,234.447012,210.774788,2.995465,1.224889,31.031832,0.000042,0.001751,0.119704,0.030145,0.036325,1.728209,,0.031051,0.012106,,132.098978,0.188471,0.230207,6.199582,79.128134,0.007374,,0.007944,0.105795,129.929147,0.273413,2.81565,261.738991,103.512764,253.779478,62.370325,0.02043,0.005664,,0.154048,0.029231,0.084156,0.01777,7.543861,4.326875,0.006912,6.549249,0.607045,0.003173,,4.352785,0.035493,0.158884,0.10907,0.00061,0.287161,0.000045,0.09407,0.010761,3.800102,1.678892,6.096635,1.105764,3.162562,,19.128692,3.693609,0.021031,11.581298,0.000029,,,,0.000119,0.003504,,10.5847,0.008004,,2.29644,,0.684254
11/2008,0.019175,0.004395,0.679986,,0.000385,0.082781,4.579081,0.142751,0.060779,,0.009059,0.006993,1.849506,,1.586374,0.047418,1.336872,5.13132,0.000104,0.229513,0.049988,0.05514,1.382991,233.096524,237.601349,2.452736,1.012668,21.09351,0.000042,0.001751,0.100127,0.030145,0.030384,1.445579,,0.025973,0.010126,,109.644774,0.157649,0.242377,5.185708,66.656598,0.006168,,0.007944,0.105795,142.787036,0.203238,2.355181,254.093249,87.756538,270.086403,54.740025,0.02043,0.005664,,0.154048,0.023243,0.070393,0.012615,6.660241,4.326875,0.005782,5.544388,0.460117,0.002654,,3.640935,0.467324,0.132901,0.091233,0.00051,0.219279,0.000045,0.078686,0.009001,3.066438,1.404328,5.336398,0.733862,2.820968,,13.573041,3.070255,0.017591,10.752441,0.000025,,,,0.000119,0.003504,,10.9448,0.006695,,2.29644,,0.572352
12/2008,0.024416,0.006104,0.944311,,0.000385,0.582201,4.600222,0.206585,0.084406,,0.012581,0.009711,2.659092,,2.203032,0.062557,1.958493,7.125974,0.000144,0.230804,0.049854,0.076575,3.987566,295.660368,348.206811,2.650072,1.388727,29.433568,0.000042,0.001751,0.139049,0.030145,0.042195,2.007507,,0.036069,0.014062,,151.589124,0.21893,0.255324,7.201505,93.260334,0.008566,,0.007944,0.105795,160.27893,0.244625,3.270691,323.884383,122.148468,396.424008,79.815,0.02043,0.005664,,0.154048,0.030003,0.097756,0.014196,9.766439,4.326875,0.008029,7.797407,0.568574,0.003686,,5.056244,,0.184562,0.126697,0.000709,0.273611,0.000045,0.109273,0.0125,4.092669,1.950221,7.760611,0.997711,8.772608,,19.762294,4.235209,0.024429,12.400385,0.000034,,,,0.000119,0.003504,,7.92244,0.009297,,2.29644,,0.794838
01/2009,0.020842,0.005766,0.892063,,0.000385,0.07396,4.596043,0.203541,0.079736,,0.011884,0.009174,2.603058,,2.081138,0.055786,1.952587,6.731693,0.000136,0.230549,0.049711,0.072338,0.173042,244.517931,162.574316,3.11509,1.294215,15.553235,0.000042,0.001751,0.131355,0.041837,0.03986,1.896432,,0.034073,0.013284,,136.110814,0.206817,0.269097,6.803045,88.79656,0.008092,,0.007944,0.105795,113.018622,0.193287,3.089723,263.475633,116.433795,191.024271,79.214043,0.02043,0.005664,,0.154048,0.025583,0.092348,0.010071,9.745849,4.326875,0.007585,7.464258,0.466365,0.003482,,4.776482,,0.17435,0.119687,0.00067,0.227413,0.000045,0.103227,0.011809,3.699638,1.842315,7.682794,0.5125,11.197861,,10.891345,3.972213,0.023078,12.074639,0.000032,,,,0.000119,0.003504,,10.5045,0.008783,,2.00908,,0.750859
02/2009,0.018288,0.005593,0.865369,,0.000385,0.07396,1.188382,0.203588,0.07735,,0.011529,0.008899,2.579574,,2.018864,0.051446,1.96601,6.530261,0.000132,0.22365,0.049312,0.070173,0.059597,276.510398,163.837987,2.025574,1.236298,16.460444,0.000042,0.001751,0.127425,0.085084,0.038668,1.839685,,0.033053,0.012887,,134.859285,0.200628,0.282684,6.599478,86.311961,0.00785,0.344067,0.007944,0.105795,156.327855,0.157467,2.99727,296.253467,113.88103,191.098082,79.382895,0.02043,0.005664,,0.154048,0.022542,0.089584,0.00716,9.977108,4.326875,0.007358,7.324703,0.391991,0.003378,,4.633555,0.542732,0.169133,0.116106,0.00065,0.193449,0.000045,0.100138,0.011455,3.443014,1.787187,7.690401,1.034558,3.655751,,11.934528,3.813981,0.022387,11.713329,0.000031,,,,0.000119,0.003504,,12.7739,0.00852,,2.00908,,0.728391
03/2009,0.018864,0.00637,0.985445,,0.000385,0.07396,6.786006,0.236664,0.088082,,0.013129,0.010134,2.962376,,2.298993,0.056123,2.290729,7.436373,0.000151,0.254683,0.048657,0.07991,1.832038,293.353625,165.829767,0.676291,1.383609,17.735727,0.000042,0.001751,0.145106,,0.044033,2.094952,,0.03764,0.014675,,152.436914,0.228467,0.296138,7.515194,97.931179,0.008939,3.341789,0.007944,0.105795,141.494439,0.152232,3.413158,314.72572,129.132927,195.230964,92.024861,0.02043,0.005664,,0.154048,0.023657,0.102015,0.00586,11.980907,4.326875,0.008379,8.424298,0.386241,0.003847,,5.276488,0.356339,0.192601,0.132216,0.00074,0.192461,0.000045,0.114033,0.013045,3.770917,2.03517,8.91532,1.703425,9.792698,,13.230287,4.285349,0.025494,13.338622,0.000036,,,,0.000119,0.003504,,11.6107,0.009702,,2.00908,,0.82946
04/2009,0.010245,0.003797,0.587426,,0.000385,0.07396,0.149668,0.142446,0.052506,,0.007826,0.006041,1.755036,,1.370435,0.032395,1.375662,4.432837,0.00009,0.151817,0.047741,0.047635,0.016136,209.369299,160.4769,0.961896,0.808767,18.996264,0.000042,0.001751,0.086498,0.544184,0.026248,1.248805,0.0982,0.022437,0.008748,,99.131463,0.136189,0.30951,4.479823,57.783491,0.005328,0.17089,0.007944,0.105795,123.791349,0.079602,2.034591,230.388056,76.274408,187.328065,54.948415,0.02043,0.005664,,0.154048,0.013457,0.060811,0.002602,7.52555,4.326875,0.004995,5.062686,0.200565,0.002293,,3.145326,,0.11481,0.078814,0.000441,0.100368,0.000045,0.067975,0.007776,2.170303,1.213169,5.330299,1.702109,4.797895,,14.495341,2.511242,0.015197,7.95118,0.000021,,,,0.000119,0.003504,,10.9468,0.005783,,2.00908,,0.494443
05/2009,0.010367,0.004232,0.654696,,0.000385,0.07396,,0.159461,0.058519,,0.008722,0.006733,1.928646,,1.527373,0.03512,1.532818,4.940475,0.0001,0.169203,0.046563,0.05309,0.161217,280.557001,163.73516,0.427049,0.882059,17.889773,0.000042,0.001751,0.096403,,0.029254,1.391815,,0.025007,0.00975,,105.235214,0.151785,0.322851,4.992841,63.49685,0.005939,1.433992,0.007944,0.105795,185.878948,0.078796,2.267587,301.137244,83.997062,189.24624,60.837821,0.02043,0.005664,,0.154048,0.014582,0.067775,0.002149,8.83734,4.326875,0.005567,5.684538,0.192966,0.002556,,3.505521,,0.127958,0.08784,0.000491,0.096631,0.000045,0.075759,0.008667,2.336421,1.352098,5.913575,0.506124,5.288838,,13.887704,2.743938,0.016937,8.86173,0.000024,,,,0.000119,0.003504,,12.2295,0.006446,,2.00908,,0.551065
