,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Advanced Economies: Slovak Republic,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Emerging and Developing Economies: Europe,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Georgia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Armenia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of","AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic","AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Belarus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Lao People Democratic Republic,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AO: (DC)Imports: cif: Developing Countries: (Old)Asia,AO: (DC)Imports: cif: Advanced Economies: San Marino,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Solomon Islands,"AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Micronesia, Federated States of",AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Kiribati,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: (Old)Central and Eastern Europe,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Oceania Not Specified,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tuvalu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,"AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Palau,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Gibraltar,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Iceland,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Advanced Economies: Vatican,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nauru,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia
06/1987,,1.1,,,0.0022,,,,,,,,6.71,,2.53,15.29,3.74,16.17,,,,0.44,,,,8.701,2.03889108,0.099,,3.41,0.429,5.72,2.2,0.11,2.035,,,,,,,,,,,,0.45833333,,,0.06670309,0.033,,,,,,,,,1.947,,3.85,,,,,,2.03889,,,,0,,,0.46885466,1.012,,,,,,,,,,1.32,,0.99,0.077,,,,0.33,,,2.03889108,,,,0.407
07/1987,,0.66,,,,,,,,,,,6.82,0.198,2.2,11.55,4.18,3.63,,,,0.11,,,,8.448,2.41522356,0.044,,0.11,0.495,9.57,4.84,0.11,3.894,,,,,,,,,,,,0.45833333,,,0.03603557,0.066,,,,,,,,,2.079,,2.42,,,,,,2.41522,,,,0,,,0.46885466,1.386,,,,,,,,,,,,1.21,1.309,,,,,,,2.41522356,,,,1.309
08/1987,,,,,0.0022,,,,,,,,6.82,0.143,0.66,15.51,5.28,2.64,,,,0.11,,,,13.915,1.23368511,0.011,0.011,,1.463,5.83,5.39,0.22,11.132,,,0.022,,,,,,,,,0.45833333,,,0.04249712,0.066,,,,,,0.011,,,0.11,,1.54,,,,,,1.23369,,,,0,,,0.46885466,0.187,,,,,,,,,,0.11,,0.44,,,,,,,,1.23368511,,,,
09/1987,,0.55,,,,,,,,,,,2.86,1.21,1.76,6.49,5.72,6.16,,,,0.66,,,,8.679,2.29076324,0.803,0.011,4.29,0.858,5.72,4.84,,5.665,,,1.243,,,,,2.0856,,,,0.45833333,,,0.05457525,0.264,,,,,,0.132,,,3.5156,,1.98,,,,,,2.29076,,,,0,,,0.46885466,0.913,,,,,,,,,,0.33,,0.33,,,,,,0.22,,2.29076324,,,,
10/1987,,,,,,,,,,,0.176,,16.94,0.495,2.42,12.21,3.52,6.93,,,,0.44,,,,7.491,7.73577861,0.011,0.473,0.44,0.605,6.49,4.18,0.11,5.665,,,,,,,,,,,,0.45833333,,,0.04359062,0.132,,,,,,,,,12.881,,2.31,,,,,,7.73578,,,,0,,,0.46885466,6.633,,,,,,,,,,,,1.54,0.231,,,,12.1,0.11,,7.73577861,,,,12.331
11/1987,,0.11,,,,,,,,,,,13.42,0.143,5.17,7.26,7.26,8.69,,,,1.87,,,,11.187,5.8102662,,0.132,2.75,0.902,7.26,2.53,0.22,4.686,,,0.011,,,,,0.2453,,,,0.45833333,,,0.05407821,0.66,,,,,,,,,7.0543,,1.98,,,,,,5.81027,,,,0,,,0.46885466,4.169,,,,,,,,,,0.44,,1.21,3.509,,,,,1.32,,5.8102662,,,,3.509
12/1987,,0.44,0.066,,,,,,,,,,9.57,0.121,3.3,14.3,10.67,7.15,,,,0.33,,,,25.377,6.91394793,1.694,,6.16,3.025,8.03,2.31,0.11,11.319,,,0.022,,,,,,,,,0.45833333,,,0.09075994,0.55,,,,,,,,,4.444,,14.41,,,,,,6.91395,,,,0,,,0.46885466,5.346,,,,,,,,,,0.33,,1.21,3.388,,,,0.22,,,6.91394793,,,,3.674
01/1988,,0.44,,,,,,,,,,,2.53,,1.21,7.59,5.72,3.74,,,,0.11,,,,8.47,1.96477853,,,0.11,0.374,6.93,4.95,0.11,3.3,,,,,,,,,,,,0.20166667,,,,0.154,,,,,,0.121,,,0.55,,10.56,,,,,,1.96478,,,,0,,,0.10211186,1.386,,,,,,,,,,0.33,,0.55,,,,,,,,1.96477853,,,,
02/1988,,0.44,,,0.0022,,,,,,,,7.15,0.638,1.43,13.42,5.72,2.75,,,,0.20468069,,,,10.835,2.37177853,,,9.46,0.363,10.78,3.41,0.22,4.895,,,,,,,,0.0407,,,,0.20166667,,,,0.154,,,,,,,,,2.18032,,1.65,,,,,,2.37178,,,,0,,,0.10211186,1.914,,,,,,,,,,,,1.1,1.49494311,,,,,,,2.37177853,,,,1.49494311
03/1988,,4.18,,,0.01935648,,,,,,,,23.87,0.231,2.42,15.73,5.39,2.42,,,,0.64508522,,,,12.54,8.59777853,0.066,,3.85,0.462,11.55,6.05,,3.41,,,0.231,,,,,,,,,0.20166667,,,,2.387,,,,,,0.132,,,4.82509,,2.31,,,,,,8.59778,,,,0,,,0.10211186,5.775,,,,,,,,,,1.98,,0.55,,,,,,,,8.59777853,,,,
04/1988,,7.81,,,,,,,,,0.077,,10.67,0.99,2.42,15.18,6.49,9.57,,,,0.11,,,,15.653,1.85477853,1.023,,0.33,0.88,8.14,4.84,0.11,8.448,,,0.011,,,,,,,,,0.20166667,,,,0.77,,,,,,,,,9.09673,,6.71,,,,,,1.85478,,,,0,,,0.10211186,0.781,,,,,,,,,,0.11,,0.77,1.17672791,,,,,,,1.85477853,,,,1.17672791
05/1988,,2.64,,,,0.55,,,,,0.11,,14.41,0.022,2.31,11.77,3.96,4.18,,,,0.11,,,,8.58,3.13077853,0.022,,7.15,0.715,10.01,4.07,,10.175,,,0.066,,,,,,,,,0.20166667,,,,1.749,,,,,,,,,6.6898,,1.98,,,,,,3.13078,,,,0,,,0.10211186,1.078,,,,,,,,,,,,0.55,3.38979681,,,,,,,3.13077853,,,,3.93979681
06/1988,,,,,,,,,,,,,8.03,0.22,2.2,12.43,9.02,5.39,,,,2.64,,,,19.085,1.77777853,0.132,,0.44,1.045,10.34,6.27,,1.529,,,0.00299249,,,,,0.0055,,,,0.20166667,,,,1.1,,,,,,,,,2.8655,,3.96,,,,,,1.77778,,,,0,,,0.10211186,0.374,,,,,,,,,,,,1.21,,,,,0.22,,,1.77777853,,,,0.22
07/1988,,2.64,,,,,,,,,0.011,,8.58,0.077,0.99,11.99,6.82,4.4,,,,0.11,,,0.044,19.173,0.60077853,0.231,,4.62,0.352,6.27,3.08,,7.447,,,0.011,,,,,,,,,0.20166667,,,,0.022,,,,,,,,,7.49907,,1.43,,,,,,0.600779,,,,0,,,0.10211186,0.275,,,,,,,,,,0.66,,0.88,4.3090738,,,,0.33,0.11,,0.60077853,,,,4.6390738
08/1988,,0.99,0.066,,,0.385,,,,,0.022,,6.93,0.22,0.66,11.33,6.38,6.6,,,,1.43,,,,18.359,1.16177853,0.11,,0.11,0.11,9.24,3.3,0.77,6.952,,,,,,,,,,,,0.20166667,,,,0.352,,,,,,,,,5.12833,,1.87,,,,,,1.16178,,,,0,,,0.10211186,0.506,,,,,,,,,,0.44,,0.99,1.81732764,,,,0.33,0.11,,1.16177853,,,,2.59832764
09/1988,,8.25,0.143,,,,,,,,0.044,,6.6,0.11,1.54,13.75,4.4,11.11,,,,,0.00007591,,,12.518,3.65877853,0.055,,0.33,0.561,8.69,2.2,0.55,3.828,,,0.00187328,,,,,,,,,0.20166667,,,,0.341,,,,,,0.891,,,8.94308,,0.99,,,,,,3.65878,,,,0,,,0.10211186,2.123,,,,,,,,,,,,1.54,,,,,,0.55,,3.65877853,,,,0.14307591
10/1988,,6.27,,,,,,,,,,,5.28,0.33,4.73,11.77,7.26,7.59,,,,1.54,,,,21.131,1.37077853,0.132,,6.38,1.903,11.66,4.51,0.33,4.147,,,0.02424902,,,,,,,,,0.20166667,,,,0.429,,,,,,,,,13.2259,,2.64,,,,,,1.37078,,,,0,,,0.10211186,0.638,,,,,,,,,,,,0.77,5.30585683,,,,0.11,,,1.37077853,,,,5.41585683
11/1988,,4.62,0.11,,,,,,,,,,9.68,0.022,7.04,11.33,5.72,7.15,,,,0.99,,,,29.15,0.87577853,,,8.25,0.671,9.35,4.29,,2.057,,,,,,,,,,,,0.20166667,,,,0.198,,,,,,0.099,,,11.6777,,1.87,,,,,,0.875779,,,,0,,,0.10211186,0.275,,,,,,,,,,,,1.1,5.29772329,,,,0.22,0.44,,0.87577853,,,,5.62772329
12/1988,,5.72,1.969,,,,,,,,0.033,,12.1,0.242,6.6,25.85,7.37,4.84,,,,0.11,0.00014623,,,31.471,0.88677853,0.473,0.06467532,11.55,1.1,8.14,4.51,,12.199,,,3.50322162,,,,,,,,,0.20166667,,,,0.418,,,,,,,,,15.2157,,2.09,,,,,,0.886779,,,,0,,,0.10211186,0.165,,,,,,,,,,,,0.99,5.43658052,,,,1.54,0.44,,0.88677853,,,,8.94572674
01/1989,,1.54,0.011,,,,,,,,,,9.13,0.33,2.64,10.78,7.81,4.07,,,,0.11,0.11106994,,,25.542,0.91737053,0.264,,0.55,0.231,6.9982,4.18,,5.533,,,,,,,,,,,,0.36666667,,,,0.022,,,,,,0.11149545,,,1.81169,,3.74,,,,,,0.917371,,,,0,,,0.21920841,0.198,,,,,,,,,,0.77,,1.1,,,,,,0.03961537,,0.91737053,,,,0.12206994
02/1989,,,,,,,,,,,,,13.64,0.011,1.98,9.68,5.61,7.81,,,,1.43,0.37330186,,,14.63,1.07470121,0.264,,3.63,0.187,4.5419,5.39,,6.523,,,0.00171291,,,,,,,,,0.36666667,,,,0.033,,,,,,0.13682613,,,3.86804,,3.74,,,,,,1.0747,,,,0,,,0.21920841,0.319,,,,,,,,,,0.11,,1.1,1.73474215,,,,0.33,,,1.07470121,,,,2.43804402
03/1989,,0.77,,,,,,,,,,,10.78,0.792,3.74,17.16,4.18,4.29,,,,0.22,0.20928355,,,17.589,0.91865652,0.187,,1.1,1.782,13.1846,4.4,,5.731,,,,,,,,,,,,0.36666667,,,,0.022,,,,,,0.15678144,,,1.23925,,3.3,,,,,,0.918657,,,,0,,,0.21920841,0.154,,,,,,,,,,0.11,,0.22,,,,,,0.03996193,,0.91865652,,,,0.20928355
04/1989,,,,,,0.022,,,,,,,7.81,0.374,3.19,14.52,11.77,6.38,,,,0.33,0.41099669,,,17.49,1.61650555,0.209,0.00071203,0.44,1.067,10.6975,2.86,,6.556,,,1.804,,,,,,,,,0.36666667,,,0.20438427,0.16807065,,,,,,0.14117555,,,3.90943,,1.1,,,,,,1.61651,,,,0,,,0.21920841,0.517,,,,,,,,,,0.22,,0.33,3.14642843,,,,,,,1.61650555,,,,3.57942513
05/1989,,3.52,,,,,,,,,0.011,,7.15,1.243,0.81816664,11.44,4.4,5.94,,,,0.44,0.02381071,,,29.997,1.21978305,3.586,,2.53,0.396,8.0872,2.42,,10.604,,,,,,,,0.0539,,,,0.36666667,,,0.27024386,0.05351479,,,,,,0.10114932,,,9.22894,,2.97,,,,,,1.21978,,,,0,,,0.21920841,0.209,,,,,,,,,,,,0.33,5.12621359,,,,0.06501706,,,1.21978305,,,,5.21504136
06/1989,,0.55,,,0.15851008,,,,,,,,8.03,0.308,3.38912071,22,7.92,4.95,,,,1.32,0.4656905,,,21.967,3.29593201,0.132,0.0001616,0.88,0.902,4.2768,1.98,0.22,3.696,,,0.06450984,,,,,,,,,0.36666667,,,0.31897996,0.0176203,,,,,,0.12945668,,,6.5776,,2.53,,,,,,3.29593,,,,0,,,0.21920841,2.244,,,,,,,,,,0.33,,0.44,3.77700617,,,,,0.46490541,,3.29593201,,,,4.24269668
07/1989,,1.2449745,,,0.00220726,,,,,,,,4.29,0.242,2.19262327,14.63,5.39,3.19,,,,0.22,0.75665977,,,31.4799779,1.14862189,0.143,0.18580314,0.88,0.176,6.9696,2.42,0.33,5.742,,,0.04166481,,,,,,,,,0.36666667,,,0.16530758,0.03620946,,,,,,0.10822977,,,4.73733,,2.31,,,,,,1.14862,,,,0,,,0.21920841,0.253,,,,,,,,,,0.11,,0.66,2.51569889,,,,,,,1.14862189,,,,3.27235867
08/1989,,2.6239125,,,,,,,,,,,4.62,0.638,1.16083445,13.97,10.78,1.98,,,,0.99,0.33405985,0.0781,,30.89277487,1.13910618,0.23117072,0.00851675,2.86,0.286,5.9917,3.08,0.44,5.324,,,0.03972133,,,,,0.00760831,,,,0.36666667,,,0.19999363,0.03631478,,,,,,0.1189227,,,9.1842,,6.13332258,,,,,,1.13911,,,,0,,,0.21920841,0.198,,,,,,,,,,2.1047303,,0.55,4.85068853,,,,,0.29983023,,1.13910618,,,,5.26284838
09/1989,,,,,,,,,,,,,8.14,0.43240208,1.48272676,14.19,14.3,4.95761069,,,,0.66,0.01574803,,,33.60385844,1.12266022,0.14347772,0.01373715,0.55,0.385,9.6811,3.3,,4.18,,,0.079238,,,,,,,,,0.36666667,,,0.22084917,0.01801495,,,,,,0.14392103,,,5.50482,,4.40820695,,,,,,1.12266,,,,0,,,0.21920841,0.154,,,,,,,,,,0.39063161,,1.54,4.48685881,,,,,0.34221405,,1.12266022,,,,4.50260685
10/1989,,0.5613124,,,,0.12953207,,,,,,,6.31390603,0.49121291,1.09116836,19.02237486,7.47811412,10.09194949,,,,0.33,0.01996915,,,36.36513844,1.36749318,0.30815426,0.00712769,0.99,0.407,10.3708,4.95,,6.809,,,1.71566981,,,,,0.00259983,,,,0.36666667,,,0.13852468,,,,,,,0.15909342,,,1.95182,,4.69769162,,,,,,1.36749,,,,0,,,0.21920841,0.484,,,,,,,,,,2.66292135,,0.88,,,,,0.78020472,0.12820015,,1.36749318,,,,0.92970595
11/1989,,0.681835,0.02121286,,0.01770912,0.16021072,,,,,,,7.64346267,0.62203663,0.08562977,18.42517685,5.85004097,10.4519404,,,,2.71574612,,,,43.04025468,2.89494531,0.52309045,,8.22199415,3.16824771,18.4921,5.07976055,0.70973527,6.3928783,,,4.3380397,,,,,,,,,0.36666667,,,0.17540605,0.20466536,,,,,,0.17339883,,,7.82356,,8.6937029,,,,,,2.89495,,,,0,,,0.21920841,1.7556,,,,,,,,,,0.12038304,,0.66,4.1352104,,,,0.10934687,,,2.89494531,,,,4.42598085
12/1989,,,,,,,,,,,,,9.96603188,0.60704591,1.39853472,24.8926433,11.21666475,18.72803593,,,,0.47253521,0.05350018,,,38.21908814,1.70588179,0.02378009,0.01563841,4.84032925,0.23294271,8.1092,4.74642403,0.39939676,6.732,,,0.15406152,,,,,,,,,0.36666667,,,0.50755793,0.19319907,,,,,,0.1992497,,,1.60287,,6.12148453,,,,,,1.70588,,,,0,,,0.21920841,0.22,,,,,,,,,,0.00757837,,0.77962973,0.78614154,,,,0.29068944,,,1.70588179,,,,1.13033116
01/1990,,1.3156,0.00976151,,,,,,,,,,7.24495677,0.28591086,2.97258811,11.61017744,10.73862159,7.43388066,,,,0.47162975,0.02334218,,,34.54472024,0.17401996,0.17727838,,3.7666793,2.79762195,9.68,3.76720415,0.40740741,9.251,,,0.00893504,,,,,,,,,,,,0.02795729,0.04583832,,,,,,,,,3.29729,,4.72837487,,,,,,0.17402,,,,0,,,0.09142435,0.0088,,,,,,,,,,1.47430425,,1.35122112,1.18012905,0.00155833,,,,0.29526804,,0.17401996,,,,1.21479107
02/1990,,0.5863,,,,,,,,,,,11.69335803,0.47597707,2.77354814,12.90076939,8.56044153,12.02385833,,,,0.02197183,,,,29.49519826,0.25005585,0.30726412,,1.17873016,5.32830836,9.79,4.35774332,0.33970862,5.478,,,0.02427784,,,,,,,,,,,,0.06358781,0.04583832,,,,,,,,,5.12443,,3.82882924,,,,,,0.250056,,,,0,,,0.14062971,,,,,,,,,,,0.06343502,,0.9854829,4.50062228,0.00155833,,,0.01397683,,,0.25005585,,,,4.51615744
03/1990,,2.02670219,,,,,,,,,,,11.64351948,0.18363104,2.33788147,18.59749083,7.91328835,5.82069371,,,,0.37018689,,,,36.5332297,1.12589072,,0.00345292,2.63276391,1.06721196,7.37,3.69073538,0.0705951,3.498,,,0.24351557,,,,,,,,,,,,0.08233721,0.04583832,,,,,,,,,5.16381,,23.07836922,,,,,,1.12589,,,,0,,,0.24311519,0.7546,,,,,,,,,,0.00839125,,0.66871734,1.46887422,0.00155833,,,0.04425997,1.25222935,,1.12589072,,,,1.51469253
04/1990,,0.3729,,,,,,,,,,,3.08879537,,1.54628222,9.75397749,5.09471627,7.18139587,,,,1.95646485,,,,28.00213438,0.36615386,,0.0374,5.27559223,0.3902102,17.38,5.89416557,0.08742212,28.039,,,0.17142866,,,,,0.03570313,,,,,,,0.066924,0.1349418,,,,,,,,,4.5113,,4.29678048,,,,,,0.366154,,,,0,,,0.12908806,0.0352,,,,,,,,,,2.25689492,,1.94226375,,0.00155833,,,1.89432668,0.25035087,,0.36615386,,,,1.89588501
05/1990,,2.17715381,,,,,,,,,0.13000075,,7.57187149,0.13655267,1.43612626,8.61869039,7.54053078,9.92476463,,,,0.45448927,0.00158776,,,39.86633833,0.58162431,,,0.4875697,1.0033133,12.1,2.09702077,0.66970837,5.599,,,0.14478367,,,,,0.00067243,,,,,,,0.07312932,0.340725,,,,,,,,,12.7594,,4.25923745,,,,,,0.581624,,,,0,,,0.16776999,,,,,,,,,,,2.14643283,,20.1035553,,0.00155833,,,10.04235404,0.08156002,,0.58162431,,,,10.04550013
06/1990,,2.57140245,,,,,,,,,,,6.89226548,0.01699393,2.81681818,12.31499788,7.12321853,7.02021713,,,,0.19682723,,,,35.53800096,0.45258178,0.01000429,0.30374305,1.30585745,2.26952534,19.03,5.87795294,0.0042704,6.64460775,,,0.21908751,,,,,,,,,,,,0.07486414,0.01691704,,,,,,,,,3.20891,,4.49399428,,,,,,0.452582,,,,0,,,0.2255006,0.1353,,,,,,,,,,0.21197135,,3.25322762,0.35736386,0.00155833,,,,0.08176007,,0.45258178,,,,0.35892219
07/1990,,2.48145534,,,0.00239239,,,,,,,,11.38524413,0.1570581,1.90381772,14.91084447,10.5622,3.97545144,,,,1.4459529,,0.9999,,23.9496715,0.29033916,0.43803129,0.01199084,7.91398714,0.65972167,9.02,5.31568964,0.39443674,4.83511675,,,0.083629,,,,,0.54156566,,,,,,,0.07052709,0.01718401,,,,,,,,,5.93127,,4.7344086,,,,,,0.290339,,,,0,,,0.12672806,0.0759,,,,,,,,,,,,2.63652673,0.00856698,0.00155833,,,0.33078503,0.12148432,,0.29033916,,,,1.34081034
08/1990,,2.4050681,1.27592984,,,,,,,,,,5.38313743,,1.16216638,20.60588648,5.62220666,2.45408568,,,,1.28295766,0.0981815,,,32.64332209,0.38487616,0.86738181,0.01886376,0.32783611,0.26482635,7.04,3.56316037,0.06199566,16.42704758,,,0.12770108,,,,,,,,,,,,0.06872555,0.17634111,,,,,,,,,7.3772,,9.84508171,,,,,,0.384876,,,,0,,,0.1398095,,,,,,,,,,,1.85127578,,1.89472477,2.15601894,0.00155833,,,0.07687258,0.08061266,,0.38487616,,,,3.60856119
09/1990,,2.76259655,,,,,,,,,,,10.47832231,0.14487743,2.84203225,10.0049263,6.5846,10.59349663,,,,2.85285935,,,,29.57218739,2.39557873,0.42255193,,0.75812864,0.75083383,12.43,3.33075208,0.48704039,1.02775549,,,0.22374893,,,,,,,,,,,,0.0845391,,,,,,,,,,5.633,,4.89578713,,,,,,2.39558,,,,0,,,0.20783963,2.1032,,,,,,,,,,0.56890002,,0.99494949,0.00433651,0.00155833,,,0.01164736,,,2.39557873,,,,0.01754221
10/1990,2.5408636,2.38563229,0.03301223,,,,,,,,,,8.63572343,1.83943381,1.01348358,17.50691479,7.3238,7.81585033,,,,2.29754183,0.07794028,0.6977905,,50.79171391,0.75638929,0.18328267,0.03659336,2.56918215,1.16282906,30.47,6.23767575,0.45685525,2.42536339,,,0.15722438,,,,,,,,,,,,0.08040222,0.05376913,,,,,,,,,12.6605,,4.32685825,,,,,,0.756389,,,,0,,,0.14701794,0.4752,,,,,,,,,,0.00758752,,2.09597378,2.95757817,0.00155833,,,1.66860083,,,0.75638929,,,,7.97734395
11/1990,,2.73502482,0.00244934,,,,,,,,,,6.83891937,3.24031008,1.02801891,14.2330167,7.3513,6.99823526,,,,0.26445157,0.11640405,,0.01695331,50.40264847,0.56118963,0.02162478,0.00722444,1.31604586,1.82007722,7.15,6.31878491,0.00653007,4.03903872,,,0.33229179,,,,,,,,,,,,0.08627392,0.14516374,,,,,,,,,18.8035,,3.61997911,,,,,,0.56119,,,,0,,,0.16475198,0.165,,,,,,,,,,0.30453099,,1.93834527,0.24156518,0.00155833,,,15.36124228,0.08075469,,0.56118963,,,,15.72321919
12/1990,,3.17436445,,,,,,,,,,,15.38629487,0.15014503,0.60746415,17.04148903,7.3084,5.99457705,,,,0.57823615,0.11410285,0.0211926,,57.8754875,1.15820788,0.04273872,0.00875429,4.94771022,4.99824394,23.21,7.49302918,0.0133073,28.72608522,,,0.31866523,,,,,,,,,,,,0.1299113,0.54146293,,,,,,,,,5.57295,,4.67915279,,,,,,1.15821,,,,0,,,0.23823365,0.2486,,,,,,,,,,0.94353448,,0.3469244,0.01309888,0.00155833,,,1.6704008,,,1.15820788,,,,1.82035345
01/1991,,0.3322,,,,,,,,,,,5.37007874,1.3782594,1.30669125,8.93558384,9.51900662,2.72958869,,,,0.1165636,0.40344355,0.44953048,0.02697265,40.42462981,0.18402227,0.44276775,0.0071559,0.43435539,0.74057009,12.54,9.31725774,0.06728145,12.75906354,,,0.39075289,,,,,,,,,,,,,0.03666667,,,,,,,,,1.33591,,13.42104688,,,,,,0.184022,,,,0,,,0.0868556,0.0605,,,,,,,,,,0.05234017,,0.60861364,0.00436093,0.00036667,,,0.0033,0.02614422,,0.18402227,,,,0.86100162
