,AF: Trade Balance: Emerging and Developing Economies: Europe,AF: Trade Balance: Advanced Economies: South Korea,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia,AF: Trade Balance: Advanced Economies: Czech Republic,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AF: (DC)Trade Balance: Special Categories,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,"AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AF: (DC)Trade Balance: Advanced Economies: (Old)Belgium-Luxembourg,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AF: Trade Balance: Advanced Economies: Lithuania,AF: Trade Balance: Advanced Economies: Denmark,AF: Trade Balance: Advanced Economies: Israel,AF: Trade Balance: Advanced Economies: Cyprus,AF: Trade Balance: Advanced Economies: Latvia,AF: Trade Balance: Advanced Economies: Estonia,AF: Trade Balance: European Union,AF: Trade Balance: Advanced Economies: Canada,AF: Trade Balance: Advanced Economies: Vatican,AF: Trade Balance: Advanced Economies: Japan,AF: Trade Balance: Emerging and Developing Economies,AF: Trade Balance: Advanced Economies: Switzerland,AF: Trade Balance: Euro Area,AF: Trade Balance: Advanced Economies: Singapore,AF: Trade Balance: Advanced Economies: Malta,AF: Trade Balance: Advanced Economies: Sweden,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Kazakhstan,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,"AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Non-Fuel,AF: Trade Balance: Advanced Economies: New Zealand,"AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: India,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AF: Trade Balance: Advanced Economies: Taiwan,AF: Trade Balance: Advanced Economies: Iceland,AF: Trade Balance: Advanced Economies,AF: Trade Balance,World: Gross Domestic Product (GDP): Value: 2010 Exchange Rates: USD,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: China,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Belarus,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AF: Trade Balance: Advanced Economies: Hong Kong SAR,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Armenia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Kosovo,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Montenegro, Republic of","AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Georgia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AF: Trade Balance: Advanced Economies: Slovak Republic,AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Fuel,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AF: Trade Balance: Advanced Economies: Norway,AF: Trade Balance: Advanced Economies: Greece,AF: Trade Balance: Advanced Economies: Portugal,AF: Trade Balance: Advanced Economies: Spain,AF: Trade Balance: Advanced Economies: United Kingdom,AF: Trade Balance: Advanced Economies: Ireland,AF: Trade Balance: Advanced Economies: Germany,AF: Trade Balance: Advanced Economies: Italy,AF: Trade Balance: Advanced Economies: Belgium,AF: Trade Balance: Advanced Economies: Luxembourg,AF: Trade Balance: Advanced Economies: Slovenia,AF: Trade Balance: Advanced Economies: Austria,AF: Trade Balance: Advanced Economies: Australia,AF: Trade Balance: Advanced Economies: United States,AF: Trade Balance: Advanced Economies: France,AF: Trade Balance: Advanced Economies: Finland,AF: Trade Balance: Advanced Economies: Netherlands,AF: Trade Balance: Countries or Area Not Specified,AF: Trade Balance: Other Countries Not Elsewhere Classified
09/1999,-19.38632722,-8.05839858,-11.21995081,0.19991598,-0.08066497,,,-0.003828,0.01818182,-1.3610481,-2.39209561,-16.9942316,,,,,,,,,,,0.01436714,0.37421057,,0.00825396,-0.1195923,-0.06200475,-5.58653116,-0.02711061,,-18.41082069,-51.09960581,-0.23396196,-2.86290109,-2.0309053,,0.16354636,-3.52717635,-2.39920759,,,,-70.41245398,0.01098732,-0.0490325,,-2.40858651,,,0.0024951,-34.05061421,-85.15022002,,,-0.11324344,,-2.54148182,0.00001218,,-0.043122,,-1.19402645,,,,,,,-1.7512,0.00002477,,,-0.36631242,-14.73776604,-2.24698322,-0.55949513,0.01363636,-0.17816278,,,0.16220304,-0.12093364,-0.00907727,0.00709091,-1.18242603,0.08019727,-1.93973636,-0.02529182,2.20718182,0.00045455,0.01483636,0.01668909,-0.06524007,-0.89818182,-2.22354364,0.64209091,-0.98757091,,
12/1999,-20.27955647,-9.78436162,-11.96953483,-0.18938876,-0.07335629,,,,0.00909091,-1.27349969,-1.64070203,-18.63885443,,,,,,,,,,,0.01727279,0.40601061,,0.00651445,-0.03793103,-0.07199389,-2.86796904,0.05063574,,-15.32689371,-62.87788324,-0.96966326,-1.44814321,-1.37363183,,0.03371838,-4.41457696,-2.43380226,,,,-80.8123256,0.14943557,-0.0490325,,-2.71453989,,-0.0187,,-34.45889375,-97.33677699,36030.34531972,,-0.18505837,,-3.28315357,0.00001218,,-0.02559833,,-0.74306872,,,,,,,-0.9163,0.00002477,,,-0.41825652,-16.52445139,-2.02483113,-0.61845934,0.07,-0.16636419,,,-0.49636796,-0.18865,-0.11011,0.12136364,-0.21449762,-0.09887727,-1.39723636,-0.7257,2.43454545,,-0.0631772,-0.38230182,-0.07670462,-4.45727273,-1.33121455,1.94618182,-1.14857273,,
03/2000,3.247213,0.008066,-19.937176,,-0.00012,,,0.008636,,-8.977703,2.028339,1.218874,0.00096,,-0.001101,,,,,0.000107,,,,-0.000569,,,,,8.689883,-0.006402,,-60.575692,-34.705214,-0.025785,4.6879,-1.970265,,-0.000695,-2.181932,-2.590255,,0.036591,,-95.007227,,-0.014364,,5.681684,,-0.002237,0.001294,-56.658181,-91.363395,,0.001215,1.684302,,-14.134595,,0.176886,,,-2.322621,,,,,,,-0.015158,0.000042,,,-0.000365,3.643832,-0.07968,0.357831,,-0.058604,,0.000125,,-0.000238,0.031443,0.249198,3.659359,-0.003073,-0.342531,-0.017625,3.627557,0.0002,0.000433,-0.001937,-0.000006,-0.110528,-0.178834,1.346792,-0.02312,,
06/2000,4.25503,0.007761,-16.269973,,-0.000091,,,0.000661,,-8.528555,1.650622,2.604408,0.001059,,-0.00116,,,,,0.000101,,,,-0.000173,,0.000552,,,6.989571,,,-63.815538,-32.376426,-0.018602,1.2883,-0.852783,,,-1.628849,-2.56226,,,,-95.410803,,-0.010717,,4.002792,,-0.000806,,-58.878452,-91.254878,,0.000535,1.575941,,-9.243505,0.000645,0.176886,,,-0.926026,,,,,,,-0.013191,0.000042,,,-0.000226,4.155925,-0.105006,0.087194,,-0.011566,,0.000127,,0.018974,,0.300727,5.626906,0.01274,-1.004469,-0.030725,1.410479,0.001501,0.013416,-0.002064,-0.000027,-0.187464,-0.023027,0.59629,-0.005868,,
09/2000,4.867264,0.00743,-19.199639,,-0.00007,,,0.036278,,-9.201334,1.441033,3.426231,0.000966,,-0.001097,,,,,0.000099,,,,-0.000235,,0.00041,,0.011885,3.213446,-0.007119,,-63.221999,-23.035489,-0.013896,-0.138264,-1.212147,,-0.000288,-1.270252,-2.543937,,,,-90.315163,-0.001537,-0.00833,,2.070407,,-0.01696,,-62.939958,-85.975447,,0.000113,1.405056,,-9.503647,0.002566,0.176886,,,-1.620881,,,,,,,-0.005154,0.000042,,,-0.000176,4.339716,-0.05598,0.040877,,-0.180752,,0.000075,,0.02175,0.007688,0.247117,3.316397,0.065675,-1.079445,-0.016176,0.588073,0.000256,0.00001,-0.000289,-0.000134,-0.030325,-0.061296,0.084272,-0.008018,,
12/2000,2.034613,0.007778,-22.853331,,-0.000111,,,,,-8.789737,0.4929,1.541713,0.001034,,-0.001037,,,,,0.000099,,,,-0.00177,,0.001904,,,7.381537,-0.105326,,-62.279981,-42.465115,-0.021209,3.937845,-1.171596,-0.001414,,-2.009344,-2.581274,,,,-105.822815,-0.000417,-0.013195,,3.955216,,,0.003334,-59.822222,-102.287337,38437.19647877,0.0132,0.140213,,-15.254484,0.001814,0.176886,,,-3.265374,,,,,,,-0.019411,0.000042,,,-0.000076,3.535478,-0.052706,0.358757,,-0.309025,,0.000093,,0.036604,0.006748,0.245677,3.092916,-0.033985,-0.985433,-0.029723,1.530879,0.00611,0.053304,-0.00102,0.00042,-0.018842,-0.040325,3.162233,-0.013638,,
03/2001,5.007671,0.007573,-18.554793,,-0.000078,,0.004193,0.017385,,-8.867003,1.843056,3.164615,0.00015,,,,,,,0.000068,,,,-0.000292,,0.000958,,,5.432487,-0.000001,,-64.134183,-46.018058,-0.014147,2.756842,-0.939761,0.009487,-0.000094,-1.392103,-2.550203,,0.011481,,-112.534898,-0.003693,-0.009147,,2.924961,,-0.004357,0.004337,-61.970104,-107.979273,,0.013113,1.264155,,-9.87847,,,,,-1.706912,,,,,,,-0.004021,0.000171,,,-0.000141,4.555625,-0.075886,0.56957,,-0.142496,,0.001173,-0.003811,-0.000415,0.006452,1.227726,2.097369,-0.003793,-0.954059,-0.030242,0.44682,0.004474,0.006176,-0.000134,0.000214,-0.029188,-0.022624,2.073691,-0.007534,,0.008889
06/2001,4.444226,0.007297,-23.776433,,-0.000075,,0.004761,0.001777,,-8.415996,1.336422,3.107804,0.000238,,,,,,,0.000086,,,,-0.00033,,0.001431,,0.00013,2.235323,-0.15549,,-63.576894,-49.325248,-0.013168,-0.183978,-0.869101,,,-1.356411,-2.548068,,0.010919,,-118.281578,-0.007587,-0.008869,,1.203298,,0.000943,0.001873,-64.699766,-114.014633,,0.000229,1.191935,,-13.916952,,,,,-2.165297,,,,,,,-0.002591,0.000171,,,-0.000173,4.266945,-0.047212,0.146593,-0.000001,-0.070001,,0.000878,-0.000036,0.006808,0.004608,0.243876,2.275401,-0.018649,-1.29822,-0.025732,-0.022738,0.000057,0.005858,-0.000511,-0.002095,-0.011304,-0.057053,0.987612,-0.011282,,0.010381
09/2001,4.366481,0.007249,-30.833358,,-0.000088,,0.005011,0.013732,,-9.213844,1.998782,2.367699,0.000154,,,,,,,0.000115,,,,-0.000786,,0.041592,,,-0.011082,,,-63.351512,-43.587057,-0.015023,-0.082639,-0.385894,,-0.001056,-1.609506,-2.560642,,0.011183,,-112.693945,,-0.010506,,0.803094,,-0.0159,0.002813,-65.3372,-108.913796,,,1.834466,,-19.561789,,,,,-1.378302,,,,,,,-0.004121,0.000171,,,-0.00037,3.780149,-0.071064,0.168449,-0.000298,-0.261023,,0.001918,-0.001683,-0.00033,0.001863,0.251629,-0.090631,-0.022462,-0.872874,-0.022879,0.517773,0.000233,0.006647,-0.000089,0.000089,-0.023925,-0.067082,0.097368,-0.013658,,0.010461
12/2001,3.81624,0.007263,-12.853249,,-0.000078,,0.004903,,,-8.497976,0.884968,2.931272,0.000169,,,,,,,0.000091,,,,-0.001102,,0.000932,,,1.141337,-0.01285,,-52.200767,-28.649835,-0.01264,1.053019,-0.006202,,-0.000201,-1.412271,-2.550814,,0.01056,,-85.104562,,-0.009226,,0.971261,,,0.000901,-52.349882,-80.988303,39820.31245019,0.004629,0.835088,,-2.511533,0.000198,,,,-1.068438,,,,,,,-0.002744,0.000171,,,-0.00016,4.116259,-0.024022,0.047733,,-0.256884,,0.000967,-0.00295,-0.000349,0.00199,0.262391,0.040003,-0.003752,-0.146993,-0.034593,0.537495,,0.000694,-0.000381,-0.001401,-0.144517,-0.102586,0.55088,-0.012549,,0.011414
03/2002,-1.506222,0.007234,-12.787664,,-0.000188,,,,,-8.529949,1.254433,-2.760655,0.000114,,,,,,,0.000137,,,,-0.004032,,0.010442,,,-0.1918,-1.186065,,-62.829697,-46.666905,-0.029149,-0.237837,-0.508779,0.003969,-0.00562,-3.425464,-2.651264,,0.004765,,-115.085254,-0.001507,-0.022313,,-0.059136,,-0.00636,,-67.590482,-114.250632,,,1.206437,,-1.185218,0.000053,,,,-2.023046,,,,,,,-0.002729,0.000906,,,-0.000258,0.834622,-0.058764,0.049719,-0.000037,-0.309047,,0.00097,,-0.000245,,0.248071,0.008736,-0.012419,-1.877927,-0.026157,-0.067141,0.000008,0.000371,-0.000195,-0.001824,-0.772536,-0.13571,1.757083,-0.137729,,0.006755
06/2002,-5.708389,0.007216,-34.988705,,-0.000266,,,,,-9.118971,1.089925,-6.798314,0.000192,,,,,,,0.000166,,,,-0.003199,,0.027594,,,-2.686477,-0.247293,,-75.824329,-95.120682,-0.039741,-2.874676,-0.415977,,-0.013899,-4.85462,-2.72258,,0.005322,,-175.673159,-0.054177,-0.031605,,-0.761252,,-0.01484,,-82.173143,-177.286936,,0.019701,0.87448,,-22.226526,,,,,-1.631188,,,,,,,-0.007457,0.000906,,,-0.000091,-1.613777,-0.086002,0.202199,-0.00007,-0.07992,,0.001298,,0.001508,0.008371,0.207904,-0.009076,-0.033336,-3.975097,-0.092774,-0.004465,,0.003183,-0.019479,-0.00792,-1.044044,-0.140696,1.175955,-0.033253,,0.006889
09/2002,-5.408487,0.007136,-27.632342,,-0.00022,,,,,-8.583845,-0.917121,-4.491366,0.000144,,,,,,,0.000168,,,,-0.010788,,0.002175,,,-6.0381,-0.147573,,-72.486349,-64.933699,-0.031538,-6.286292,-0.135876,,-0.003686,-4.019908,-2.680812,,0.005839,,-145.539456,,-0.026163,,-0.918017,,-0.02438,,-80.913111,-145.840148,,0.01515,-0.991668,,-15.151219,,,,,-1.861283,,,,,,,-0.010145,0.000906,,,-0.000331,-0.300692,-0.156846,0.068658,-0.00019,-0.148746,,0.00138,-0.000709,0.005511,0.017203,0.19003,0.189193,-0.078967,-6.462671,-0.176024,0.187546,0.000398,0.000072,-0.022199,-0.000197,-0.120769,-0.098884,0.183584,-0.033735,,0.006662
12/2002,-9.726329,0.007569,-25.224286,,-0.000324,,,,,-8.723248,-0.189668,-9.536661,0.000296,,,,,,,0.000181,,,,-0.009308,,0.012119,,,-4.705262,-0.397461,,-70.294837,-77.7131,-0.044399,-4.699685,-0.081401,,-0.008536,-5.896933,-2.775055,,0.005952,,-151.965765,-0.001465,-0.038442,,1.031138,,-0.00742,,-77.191938,-154.897377,41164.04127167,0.021567,-0.25255,,-14.558887,0.000103,-0.05088,,,-0.643325,,,,,,,-0.002686,0.000906,,,-0.000443,-2.931612,-0.082313,0.043079,-0.000165,-0.072675,,0.001607,-0.000088,0.005076,0.008987,0.208254,-0.049528,-0.034899,-6.024763,-0.350857,1.476995,0.002805,0.007047,-0.001479,-0.003692,-0.958362,-0.384419,0.404587,-0.028695,,0.007661
03/2003,-5.901088,0.007712,-21.587247,,-0.00027,,-0.00882,0.008404,,-8.413324,0.801399,-6.702487,0.000161,,-0.751845,,,,-0.027888,0.000231,,,0.000001,-0.005609,,0.034147,,,-5.31783,-0.266278,,-72.796506,-81.495741,-0.035258,-5.845682,-0.329265,,-0.014207,-4.920725,-2.72651,,0.009002,,-160.134462,-0.081818,-0.032118,,2.351837,,-0.00106,,-80.133868,-161.606122,,0.216324,0.637491,,-11.559989,,,,,-0.942049,,,,,,,-0.010226,0.00327,,,-0.000103,-1.47166,-0.399749,-0.013424,-0.004379,-0.095315,,-0.000829,-0.007933,0.253241,0.026016,0.233449,0.359373,-0.061728,-8.456369,-0.516989,0.784122,0.000741,0.10053,-0.022871,-0.004,-0.171288,-0.144556,1.946861,-0.022174,,0.023487
06/2003,-11.930652,0.007302,-26.876092,,-0.000335,,-0.007012,,,-8.459728,-1.604048,-10.326604,0.000066,,-0.715952,,,,-0.027635,0.000239,,,,-0.004144,,0.002937,,,-7.672629,-0.130011,,-75.672148,-142.59555,-0.041719,-7.606362,-0.347417,,-0.002565,-6.123682,-2.786033,,0.011701,,-223.770173,-0.012219,-0.039873,,-0.752258,,-0.053106,,-85.234946,-227.802626,,0.000919,-1.685361,,-13.926873,,,,,-0.793961,,,,,,,-0.008398,0.00327,,,-0.000149,-4.032453,-0.126489,0.112938,-0.00002,-0.111843,,-0.001336,-0.01231,-0.000144,0.00912,0.20347,-0.164997,-0.045906,-7.749462,-0.495005,0.275619,0.001045,0.008879,-0.001221,-0.000586,-0.400703,-0.601614,0.885081,-0.099012,,0.02787
09/2003,-12.887999,0.007428,-33.233204,,-0.00035,,-0.010462,0.070675,,-8.799288,-1.894411,-10.993588,0.000061,,-0.781995,,,,-0.025924,0.000259,,-0.000159,0.000001,-0.005473,,0.006142,,0.006735,-7.642934,-5.875895,,-82.309634,-103.526644,-0.041394,-7.493614,-0.626895,,-0.016523,-6.385855,-2.799281,,0.011651,,-196.973789,,-0.041599,,-0.050013,,0.014035,,-97.778865,-201.282858,,,-1.906165,,-20.235277,,,,,-0.762661,,,,,,,-0.001564,0.00327,,,-0.000391,-4.309069,-0.477864,0.037147,-0.001434,-0.159613,,-0.001289,-0.006368,-0.000185,0.010003,0.208749,-0.161473,-0.052742,-7.38881,-0.328678,0.255279,0.000814,0.006694,-0.003163,-0.00897,-0.491428,-0.426064,0.254035,-0.042033,,0.022651
12/2003,-13.803214,0.011397,-13.10631,,-0.000443,,-0.009162,0.00566,,-8.806102,-0.605416,-13.197798,0.000069,,-0.842421,,,,-0.027431,0.000236,,-0.000565,0.000001,-0.007197,,0.009541,0.015185,0.007345,-7.027464,-3.58617,,-70.491303,-119.364038,-0.049558,-6.912226,-0.364414,0.003653,-0.027565,-7.96915,-2.883371,,0.011799,,-199.338532,,-0.052555,,24.703816,,0.0046,,-81.895246,-201.230509,43257.73656316,0.019477,-0.618143,,-24.74036,,,,,-0.662782,,,,,,,-0.015811,0.00327,,,,-1.891977,-0.484924,0.046941,-0.013955,-0.058752,,-0.001554,-0.010004,-0.000071,0.010415,0.221958,-0.117128,-0.091207,-10.802662,-0.321504,1.186147,0.000534,0.003737,-0.000821,-0.005617,0.322721,2.289975,0.597,-0.041452,,0.028775
03/2004,-23.154933,0.008298,-42.115468,,-0.000567,0.000648,,,,-8.504287,-1.516044,-21.638889,0.000754,,,,0.076427,,-0.036101,0.000213,,-0.001082,,-0.012421,,0.000102,,0.014238,-8.551052,-1.094631,,-64.549818,-148.531657,-0.060017,-8.052076,-0.04676,-0.000701,-0.250068,-10.33788,-2.997654,,0.002527,,-213.915197,-0.009414,-0.067444,,3.894297,,0.008734,0.000326,-75.367656,-223.888381,,0.000656,-1.544578,,-34.059325,0.000622,,,,-0.450074,,,,,,,-0.01,0.000654,,,,-9.973184,-0.419611,0.076318,-0.003854,-0.034713,,0.003571,-0.005142,0.004802,0.001998,0.232202,-0.299607,-0.071951,-9.064323,-0.408136,0.723663,0.002229,0.009991,-0.124947,-0.025975,-0.605438,-0.776502,1.443796,-0.038537,,0.010932
06/2004,-23.217579,0.007672,-40.989526,,-0.000555,0.000805,,,,-8.576256,-1.795738,-21.421841,0.000807,,,,,,-0.039937,0.000193,,-0.000563,0.000001,-0.015518,,-0.000022,,0.0001,-10.276473,-3.267696,,-63.879566,-188.640773,-0.055722,-10.180318,-0.398355,,-0.029558,-10.134482,-2.986704,,0.000816,,-258.104169,-0.036155,-0.066018,,-0.034894,,-0.19186,,-79.906709,-268.534851,,,-1.731864,,-29.094293,,,,,-0.779943,,,,,,,-0.009771,0.000654,,,-0.000131,-10.430682,-0.260304,-0.010492,-0.005326,-0.041247,,0.003667,-0.019156,-0.000518,,0.23834,-0.02549,-0.00939,-10.022396,-0.72216,0.577024,0.001284,,-0.025283,-0.008315,-1.026729,-0.99247,0.818347,-0.043044,,0.012631
09/2004,-30.657215,0.007547,-60.993268,,-0.00066,0.000852,,,,-8.726337,-3.762579,-26.894636,0.000701,,,,,,-0.050057,0.000184,,-0.000391,,-0.012112,,,,,-10.338174,-5.031558,,-62.700037,-174.960571,-0.062211,-10.964507,-0.465665,,-0.02078,-12.051009,-3.082209,,0.000998,,-243.179399,-0.006659,-0.078462,,-1.633734,,-0.160177,,-82.070864,-257.020604,,0.000322,-3.681274,,-47.213309,0.000858,,,,-1.379703,,,,,,,-0.007883,0.000654,,,-0.000077,-13.841205,-0.205565,-0.017596,-0.007781,-0.137712,,0.004092,-0.014102,-0.000278,,0.196716,0.692163,-0.035551,-11.019542,-0.471129,1.029785,0.002337,,-0.053414,-0.009387,-1.943676,-0.723835,0.155026,-0.044545,,0.010831
12/2004,-30.662331,0.007554,-58.157719,,-0.000636,0.000951,,,,-10.264004,-5.039875,-25.622456,0.000884,,,,0.000321,,-0.063414,0.000207,,-0.000403,,-0.023877,,-0.000164,,,-10.190302,-2.632314,,-73.074111,-131.517656,-0.056371,-11.838379,-0.224148,-0.005945,-0.005788,-11.600955,-3.059752,,0.00113,,-207.362564,-0.020755,-0.075535,,-1.383149,,0.006254,0.000871,-88.927264,-220.431607,46383.36498556,0.364866,-5.226207,,-43.165665,0.003448,-0.011024,,,-0.726507,,,,,,,-0.003102,0.000654,,,,-13.069043,-0.236946,-0.1088,-0.00503,-0.046484,,0.004882,-0.019373,-0.000599,0.005806,0.187842,1.429808,-0.085364,-11.703992,-0.484208,0.082912,0.000118,,-0.004995,-0.005365,-1.745084,-0.304094,0.534083,-0.059779,,0.013313
03/2005,-35.86722,0.007605,-51.685293,,-0.000694,0.000404,-0.010255,,,-10.08837,-7.230026,-28.637194,0.000154,,,,,,-0.056925,0.00017,,-0.015705,,-0.005899,,,,,-11.578429,-3.961664,,-68.215736,-245.03272,-0.057564,-11.354269,-0.550151,,-0.007901,-12.680793,-3.113717,,0.001164,,-317.168935,-0.002931,-0.082567,,-1.495609,,-0.080677,0.004333,-86.816374,-331.839622,,0.001992,-7.051988,,-36.417336,0.00156,0.029794,,,-0.926189,,,,,,,-0.001327,0.000048,,,,-14.670687,-0.540169,-0.121284,-0.001116,-0.036705,,0.000595,-0.002493,0.003062,,0.285345,-0.088625,-0.030768,-12.737251,-0.440383,0.199821,0.001442,,-0.039631,-0.000985,-1.573228,-0.467674,2.072645,-0.200877,,0.009472
06/2005,-46.6737,0.007626,-46.21862,,-0.000883,0.000527,-0.008384,,,-9.694751,-8.365875,-38.307825,0.000262,,,,,,-0.038554,0.000213,,,,-0.004852,,-0.003669,,,-13.031493,-8.56912,,-69.061561,-366.82567,-0.068402,-12.568755,-0.488927,0.008407,-0.052662,-16.116073,-3.285216,,0.001637,,-440.904574,-0.033517,-0.104911,,-2.784471,,-0.152757,,-94.520761,-461.332741,,,-8.307258,,-28.043952,0.00156,-0.000106,,,-0.772075,,,,,,0.007378,-0.000482,0.000048,,,-0.000226,-20.428167,-2.382358,-0.023053,-0.004694,-0.022668,,0.00071,-0.011594,0.110075,0.000026,0.666779,-0.376995,-0.000358,-13.576514,-0.648167,0.265147,0.002444,,-0.034287,-0.019985,-2.347185,-0.161095,1.105728,-0.303045,,0.01369
09/2005,-42.351352,0.00966,-40.049922,,-0.000881,0.000526,-0.013118,0.000075,,-9.226462,-5.42409,-36.927262,0.000158,,,,,,,0.000294,,,,-0.009847,,-0.001506,,,-13.808032,-11.891481,,-68.894603,-258.497362,-0.063526,-13.714583,-1.285001,-0.494986,-0.042898,-16.036815,-3.283853,,0.001913,,-338.274686,-0.00427,-0.104733,,11.078881,,-0.18974,0.005099,-97.423209,-355.907173,,0.00009,-5.357299,0.002435,-36.180431,0.00156,,,,-0.765797,,,,,,0.022152,-0.000473,0.000048,,,-0.000035,-17.632487,-2.405283,-0.081422,-0.008006,-0.02568,,0.000764,-0.008061,0.066599,0.001902,0.608286,0.049107,1.426833,-14.643217,-0.678005,0.717029,0.001465,,-0.071425,-0.004482,-0.612786,-0.722422,0.396786,-0.321887,,0.013398
12/2005,-51.91339,0.008042,-54.950225,,-0.001038,0.000616,-0.012266,0.001698,,-9.064769,-5.873386,-46.040004,0.000309,,,,,,,0.000182,,,,-0.007365,,0.055246,,,-9.512274,-1.626596,,-67.660763,-278.926065,-0.068912,-8.893052,-0.916155,,-0.040652,-18.943203,-3.426863,,0.002225,,-338.650254,-0.001561,-0.123366,,-1.070862,,-0.05618,0.002016,-84.369743,-363.279418,49717.67443302,0.007782,-5.812747,0.003487,-38.724592,0.00156,,,,-0.942227,,,,,,0.017027,-0.00099,0.000048,,,-0.000309,-24.629164,-2.634823,-0.08122,-0.004084,-0.025107,,0.000816,-0.005799,0.024427,0.000189,0.097779,-0.492693,0.75313,-10.837778,-0.489346,0.024987,0.003271,,-0.00838,-0.011015,-3.656831,-0.43287,2.107854,-0.191252,,0.01639
