,AO: Imports: cif: Advanced Economies: Iceland,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AO: Imports: cif: Advanced Economies: Cyprus,AO: Imports: cif: Advanced Economies: Malta,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Georgia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bhutan,AO: Imports: cif: Advanced Economies: Slovak Republic,"AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Guam,"AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AO: Imports: cif: Emerging and Developing Economies: Europe: CIS,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AO: Imports: cif: Advanced Economies: Lithuania,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AO: Imports: cif: Advanced Economies: Slovenia,AO: Imports: cif: Advanced Economies: Latvia,AO: Imports: cif: Advanced Economies: Estonia,AO: Imports: cif: Advanced Economies: Czech Republic,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: China,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Belarus,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AO: Imports: cif: Advanced Economies: Singapore,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Lao People Democratic Republic,AO: Imports: cif: Advanced Economies: South Korea,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: India,AO: Imports: cif: Advanced Economies: Hong Kong SAR,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AO: Imports: cif: Advanced Economies: Israel,AO: Imports: cif: Advanced Economies: New Zealand,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,AO: Imports: cif: Advanced Economies: Spain,AO: Imports: cif: Advanced Economies: Portugal,AO: Imports: cif: Advanced Economies: Ireland,AO: Imports: cif: Advanced Economies: Greece,AO: Imports: cif: Advanced Economies: Finland,AO: Imports: cif: Emerging and Developing Economies: Europe,AO: Imports: cif: Advanced Economies: Japan,AO: Imports: cif: Advanced Economies: Canada,AO: Imports: cif: Advanced Economies: Switzerland,AO: Imports: cif: Advanced Economies: Sweden,AO: Imports: cif: Advanced Economies: Norway,AO: Imports: cif: Advanced Economies: Netherlands,AO: Imports: cif: Advanced Economies: Luxembourg,AO: Imports: cif: Advanced Economies: Italy,AO: Imports: cif: Advanced Economies: Germany,AO: Imports: cif: Advanced Economies: France,AO: Imports: cif: Advanced Economies: Denmark,AO: Imports: cif: Advanced Economies: Belgium,AO: Imports: cif: Advanced Economies: Austria,AO: Imports: cif: Advanced Economies: United Kingdom,AO: Imports: cif: Advanced Economies: United States,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Gibraltar,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nauru,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,"AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AO: Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AO: Imports: cif: Emerging and Developing Economies: Europe: CIS: Armenia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,AO: Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AO: Imports: cif: Advanced Economies: Taiwan,AO: Imports: cif: Advanced Economies: Vatican,AO: (DC)Imports: cif: Developing Countries: (Old)Asia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Oceania Not Specified,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AO: (DC)Imports: cif: Advanced Economies: (Old)Belgium-Luxembourg,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: (Old)Central and Eastern Europe,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tuvalu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro,"AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Micronesia, Federated States of",AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Palau,AO: (DC)Imports: cif: Advanced Economies: San Marino,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Solomon Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AO: (DC)Imports: cif: Emerging and Developing Economies: Emerging and Developing Asia: Kiribati,"AO: (DC)Imports: cif: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep."
09/1984,,,,,,,,,,,,,,0.594,0.09991667,,,0.231,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,3.916,6.644,,,,1.6522216,2.42,0.99,0.55,1.43,0.066,5.06,,9.02,5.5,9.02,0.132,,0.33,6.82,13.31,,,,,,,,1.6522216,,,,,0.33,,0.77,0,0.09935769,1.76,,1.65222,,,,,,,,,,,,,,,0.62794724
10/1984,,,,,,,,,,,,,0.011,0.594,0.09991667,,,,,,,,,,,,,,,,,0.011,,,,,,0.66,,,,,,,1.177,17.952,,,0.132,1.54629767,0.77,0.11,1.65,2.09,0.011,3.3,,3.3,5.28,10.56,0.792,,0.44,7.59,7.92,,,,,,,,1.54629767,,,,,0.11,,0.781,0,0.09935769,1.54,,1.5463,,,,,,,,,,,,,,,0.75302332
11/1984,,,,,,,,,,,,,,0.594,0.09991667,,,0.099,,,,,,,,,,,,,,,,,1.1,,,0.22,,,,,,,6.886,19.624,,,0.154,1.54705695,4.62,0.11,1.21,1.32,0.165,7.15,,3.41,6.05,14.85,3.663,,0.44,5.06,4.07,,,,,,,,1.54705695,,,,,0.55,,1.87,0,0.09935769,2.09,,1.54706,,,,,,,,,,,,,,,0.6547826
12/1984,,,,,,,,,,,,,1.683,0.594,0.09991667,,,3.113,,,,,1.54,,,,,,0.143,,,,,,0.99,,,0.99,,,,,,,8.756,9.493,,,,4.95713119,2.86,,0.55,2.09,0.154,12.43,,8.14,3.52,10.34,1.672,,0.55,2.09,28.27,,,,,,,,4.95713119,,,,,0.66,,4.323,0,0.09935769,2.53,,4.95713,,,,,,,,,,,,,,,1.05085684
01/1985,,,,,,,,,,,,,0.341,0.52221024,0.35136207,,,,,,,,,,,,,,0.341,,,,,,1.32,,,0.11,,,,,,0.00554091,0.968,12.914,,,0.154,2.39304438,1.76,,0.55,7.81,0.11,10.56,,2.97,3.08,11.66,0.341,,0.44,7.15,11.99,,,,,,,,2.39304438,,,,,1.54,,3.311,0,0.33693116,0.88,,2.39304,,,,,,,,,,,,,,,1.177
02/1985,,,,,,,,,,,,,0.11,0.52221024,0.35136207,,,0.022,,,,,,,,,,,,,,,,,1.1,,,0.11,,,0.11,,,0.00410862,5.346,11.704,,,0.033,2.93061208,2.97,0.22,0.55,0.22,0.022,5.06,,3.96,2.86,6.93,0.583,,0.55,2.97,29.26,,,,,,,,2.93061208,,,,,0.33,,1.65,0,0.33693116,1.98,,2.93061,,,,,,,,,,,,,,,1.694
03/1985,,,,0.055,,,,,,,,,2.233,0.52221024,0.35136207,,,0.319,,,,,,,,,,,2.233,,,,,,1.21,,,0.22,,,,,0.033,0.00511629,6.347,14.96,,,0.099,3.94361975,5.5,0.33,0.99,3.3,0.286,3.63,,4.51,7.48,7.48,0.616,,0.55,3.63,3.3,,,,,,,,3.94361975,,,,,,,3.663,0,0.33693116,1.54,,3.94362,,,,,,,,,,,,,,,2.409
04/1985,,,0.0022,,,,,,,,,,0.055,0.74899751,0.35136207,,,0.033,,,,,,,,,,,0.055,,,,,,0.33,,,0.11,,,,,,0.00472732,2.134,10.604,,,,2.65201805,0.55,0.55,5.72,2.53,0.077,2.09,,2.75,5.61,9.46,0.396,,0.11,2.31,14.52,,,,,,,,2.65201805,,,,,,,0.495,0,0.33693116,1.54,,2.65202,,,,,,,,,,,,,,,1.177
05/1985,,,,,,,,,,,,,,0.74899751,0.35136207,,,0.011,,,,,,,,,,,,,,,0.0022,,0.33,,,0.33,,,,,,0.00568025,6.347,10.054,,0.121,0.022,3.34597097,6.05,,2.53,1.43,0.033,7.48,,4.4,4.62,9.9,0.726,,0.33,3.19,11.11,,,,,,,,3.34597097,,,,,,,0.6622,0,0.33693116,4.29,,3.34597,,,,,,,,,,,,,,,1.892
06/1985,,,,,,,,,,,,,0.429,0.74899751,0.35136207,,,1.056,,,,,,,,,,,0.429,,,,0.0022,,1.21,,,0.55,,,,,,0.00501427,2.277,18.051,0.319,0.143,0.968,5.512305,0.44,,0.55,7.37,0.121,11.22,,7.81,5.83,14.52,1.716,,0.33,2.75,25.85,,,,,,,,5.512305,,,,,,,2.1912,0,0.33693116,1.21,,5.51231,,,,,,,,,,,,,,,3.014
07/1985,,,,,,,,,,,,,2.09,0.66382307,0.35136207,,,0.022,,,,,2.09,,,,,,,,,,0.088,,1.21,,,0.44,,,,,,0.00519839,7.359,16.973,,0.077,0.33,3.89831469,2.31,0.22,1.21,1.32,0.077,8.91,,5.39,13.31,15.95,0.253,,,11.77,12.76,,,,,,,,3.89831469,,,,,0.44,,4.268,0,0.33693116,5.72,,3.89831,,,,,,,,,,,,,,,2.519
08/1985,,,,,,,,,,,,,,0.66382307,0.35136207,,,0.143,,,,,,,,,,,,,,,0.2167,,1.98,,,0.99,,,,,,0.00636612,8.151,15.268,,0.011,,4.48248242,6.16,0.44,0.55,1.76,0.374,9.13,,3.52,6.82,16.94,1.419,,0.33,7.92,11.55,,,,,,,,4.48248242,,,,,1.32,,4.5067,0,0.33693116,1.43,,4.48248,,,,,,,,,,,,,,,2.981
09/1985,,,0.0022,,,,,,,,,,,0.66382307,0.35136207,,,0.176,,,,,,,,,,,,,,,,,2.75,,,0.44,,,,,,0.00575986,2.365,10.373,,,0.022,2.02887616,12.43,,0.77,3.85,0.022,6.71,,8.58,3.96,14.63,0.517,,0.33,5.5,12.87,,,,,,,,2.02887616,,,,,1.1,,4.29,0,0.33693116,1.76,,2.02888,,,,,,,,,,,,,,,0.495
10/1985,,,,,,,,,,,,,5.654,0.58030251,0.35136207,,,0.022,,,,,1.76,,,,,,3.894,,,,0.649,,1.76,,,0.77,,,,,,0.00605428,12.067,12.804,0.011,,0.319,6.59865002,0.66,1.43,1.32,13.2,0.132,12.76,,9.79,5.5,16.72,1.221,,0.11,6.93,4.84,,,,,,,,6.59865002,,,,,0.88,,9.713,0,0.33693116,3.41,,6.59865,,,,,,,,,,,,,,,5.302
11/1985,,,,,,,,,,,,,0.385,0.58030251,0.35136207,,,0.319,,,,,,,,,,,0.385,,,,,,0.22,,,0.44,,,,,0.011,0.00571923,12.485,11.319,0.077,,0.165,3.45231496,8.58,,0.88,1.87,1.188,3.85,,10.89,11.33,13.86,0.528,,0.55,4.73,5.72,,,,,,,,3.45231496,,,,,0.22,,1.265,0,0.33693116,1.98,,3.45231,,,,,,,,,,,,,,,1.859
12/1985,,,0.0022,,,,,,,,,,,0.58030251,0.35136207,,,3.905,,,,,,,,,,,,,,,,,1.1,,,0.55,,,,,,0.00671445,14.289,26.389,,,0.011,12.48431018,3.85,,0.88,1.21,0.044,8.91,,21.45,8.14,13.75,0.363,,0.77,2.97,6.82,,,,,,,,12.48431018,,,,,,,1.65,0,0.33693116,2.64,,12.4843,,,,,,,,,,,,,,,7.304
01/1986,,,,,,,,,,,,,0.396,0.15719069,0.05376671,,,0.055,,,,,,,,,,,0.396,,,,1.2419,,0.44,,,,,,,,0.011,,5.577,14.003,,0.011,0.33,4.97790537,6.71,,0.55,1.87,0.143,11,,3.41,5.94,6.49,0.517,,0.22,7.7,7.7,,,,,,,,4.97790537,,,,,,,2.0779,0,0.42194797,6.38,,4.97791,,,,,,,,,,,,,,,4.29
02/1986,,,,0.066,,,,,,,,,0.583,0.15719069,0.08110063,,,0.165,,,,,,,,,,,0.506,,,0.077,0.022,,,,,1.1,,,,,,,0.935,6.798,0.176,,,3.78423928,1.76,,0.44,5.94,,5.94,,3.52,4.95,8.8,0.693,,0.44,3.41,5.06,,,,,,,,3.78423928,,,,,,,1.705,0,0.42194797,6.49,,3.78424,,,,,,,,,,,,,,,2.959
03/1986,,,,,,,,,,,,,2.981,0.15719069,0.11654461,,,0.627,,,,,2.97,,,,,,0.011,,,,,,1.65,,,0.55,,,,,,,2.024,6.358,0.022,,0.022,5.01868326,0.11,0.22,0.66,0.88,0.022,10.67,,6.93,4.18,8.36,0.198,,0.44,4.07,4.73,,,,,,,,5.01868326,,,,,,,5.181,0,0.42194797,5.83,,5.01868,,,,,,,,,,,,,,,3.696
04/1986,,,,0.055,,,,,,,,,0.011,0.15719069,0.0855061,,,,,,,,,,,,,,0.011,,,,0.3509,,1.98,,,0.22,,,,,,,2.255,8.129,,,0.022,3.90964475,3.3,0.44,0.11,2.31,0.132,2.53,,4.62,4.73,7.37,0.605,,0.22,3.96,12.43,,,,,,,,3.90964475,,,,,,,2.5619,0,0.42194797,2.31,,3.90964,,,,,,,,,,,,,,,3.245
05/1986,,,,,,,,,,,,,0.011,0.15719069,0.09391653,,,0.022,,,,,,,,,,,0.011,,,,,,,,,2.64,,,,,,,3.047,8.14,,,,1.63005518,,0.22,0.11,0.77,0.451,2.42,,7.59,3.19,22.77,0.495,,,1.21,12.98,,,,,,,,1.63005518,,,,,0.11,,2.761,0,0.42194797,1.21,,1.63006,,,,,,,,,,,,,,,0.935
06/1986,,,0.0022,,,,,,,,,,0.022,0.15719069,0.12916026,,,0.627,,,,,,,,,,,0.011,,,0.011,0.0594,,,,,,,,,,,,3.179,5.423,0.022,,,3.33729891,0.22,,0.11,1.65,0.11,2.97,,4.84,2.53,20.35,0.638,,0.22,2.31,8.14,,,,,,,,3.33729891,,,,,,,0.0814,0,0.42194797,3.3,,3.3373,,,,,,,,,,,,,,,2.002
07/1986,,,,,,,,,,,,,0.011,0.15719069,0.0818015,,,0.011,,,,,,,,,,,0.011,,,,,,,,,1.21,,,,,,,4.994,12.76,,,0.022,2.28894015,0.44,,0.33,9.68,0.264,3.19,,4.95,2.86,15.95,0.253,,0.11,2.2,6.49,,,,,,,,2.28894015,,,,,,,1.221,0,0.42194797,1.1,,2.28894,,,,,,,,,,,,,,,1.617
08/1986,,,,,,,,,,,,,1.727,0.15719069,0.0855061,,,0.055,,,,,0.11,,,,,,1.606,,,0.011,,,0.66,,,0.11,,,,,,,8.404,6.105,,,0.011,1.24764475,0.11,,0.66,6.38,0.088,1.87,,3.52,4.07,15.95,0.407,,0.11,4.51,8.36,,,,,,,,1.24764475,,,,,,,2.497,0,0.42194797,0.66,,1.24764,,,,,,,,,,,,,,,0.528
09/1986,,,,,,,,,,,,,,0.15719069,0.12044945,,,0.088,,,,,,,,,,,,,,,0.1628,,7.37,,,1.1,,,,,0.011,,3.575,7.535,,0.671,0.088,3.07558811,6.38,0.11,0.22,0.88,0.011,5.17,,3.52,3.52,8.58,0.594,,0.22,2.97,6.38,,,,,,,,3.07558811,,,,,,,8.6328,0,0.42194797,0.66,,3.07559,,,,,,,,,,,,,,,2.288
10/1986,,,,,,,,,,,,,,0.15719069,0.09191405,,,0.044,,,,,,,,,,,,,,,,,2.97,,,0.33,,,,,,,3.421,7.337,,,0.154,0.8800527,0.44,,0.33,1.32,0.121,5.94,,12.43,4.73,17.93,0.297,,,6.93,6.05,,,,,,,,0.8800527,,,,,,,3.3,0,0.42194797,7.37,,0.880053,,,,,,,,,,,,,,,0.165
11/1986,,,,,,,,,,,,,1.562,0.15719069,0.11604399,,,0.11,,,,,,,,,,,1.562,,,,,,27.28,,,0.11,,,,,,,0.869,8.558,,,0.209,2.47718264,0.22,,2.86,1.32,0.66,5.61,,16.83,2.86,10.67,0.176,,0.44,8.25,1.65,,,,,,,,2.47718264,,,,,,,28.952,0,0.42194797,1.65,,2.47718,,,,,,,,,,,,,,,1.672
12/1986,,,0.0044,,,,,,,,,,0.924,0.15719069,0.15319008,,,2.64,,,,,,,,,,,0.924,,,,,,0.88,,,0.44,,,,,,,11.121,9.922,0.033,,0.022,4.64832873,0.77,0.11,8.36,1.76,0.429,4.4,,3.3,4.18,6.49,0.66,,,1.87,11.44,,,,,,,,4.64832873,,,,,,,2.244,0,0.42194797,10.12,,4.64833,,,,,,,,,,,,,,,1.276
01/1987,,,,,,,,,,,,,4.466,0.45833333,0.02072667,,,0.011,,,,,,,,,,,4.466,,,,,,1.1,,,,,,,,0.011,,3.751,2.772,0.077,,0.022,1.11291466,0.11,0.22,0.33,0.88,0.297,9.35,,3.08,2.31,7.7,0.132,,,4.62,22.44,,,,,,,,1.11291466,,,,,0.11,,5.676,0,0.46885466,12.1,,1.11291,,,,,,,,,,,,,,,0.154
02/1987,,,,,,,,,,,,,4.477,0.45833333,0.04393855,,,0.011,,,,,,,,,,,4.477,,,,,,1.1,,,0.11,,,,,,,4.928,7.282,0.902,0.638,0.077,1.70812654,0.11,,0.11,0.66,,2.42,,2.31,3.08,8.03,0.704,,,3.3,8.14,,,,,,,,1.70812654,,,,,,,5.687,0,0.46885466,0.88,,1.70813,,,,,,,,,,,,,,,0.726
03/1987,,,,,,,,,,,,,2.695,0.45833333,0.06222971,,,0.187,,,,,2.42,,,,,,0.011,,,,,,2.31,,,0.22,,,0.264,,,,3.894,8.877,0.033,0.935,0.044,1.4514177,6.6,0.11,0.33,0.77,0.022,5.28,,2.97,2.75,16.17,0.814,,0.11,3.41,7.04,,,,,,,,1.4514177,,,,,0.11,,5.335,0,0.46885466,1.76,,1.45142,,,,,,,,,,,,,,,0.275
04/1987,,,,,,,,,,,,,,0.45833333,0.0387196,,,,,,,,,,,,,,,,,,,,4.51,,,,,,,,,,2.794,4.4,0.011,,0.044,2.58290759,0.11,0.11,22.33,0.88,0.352,5.61,,3.41,2.09,12.43,0.264,,,3.3,9.13,,,,,,,,2.58290759,,,,,0.11,,4.62,0,0.46885466,1.76,,2.58291,,,,,,,,,,,,,,,1.617
05/1987,,,,,,,,,,,,,,0.45833333,0.05114566,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,0.187,9.57,9.889,,,,1.57233365,0.88,0.22,0.77,1.43,0.044,5.94,,9.24,2.2,7.15,0.649,,0.11,11.99,8.47,,,,,,,,1.57233365,,,,,,,0,0,0.46885466,3.63,,1.57233,,,,,,,,,,,,,,,0.363
06/1987,,,0.0022,,,,,,,,,,0.407,0.45833333,0.06670309,,,0.033,,,,,0.33,,,,,,0.077,,,,,,1.1,,,0.44,,,,,,,2.035,8.701,,,0.099,2.03889108,3.41,1.32,0.99,2.53,,6.71,,16.17,3.74,15.29,0.429,,0.11,2.2,5.72,,,,,,,,2.03889108,,,,,,,1.947,0,0.46885466,3.85,,2.03889,,,,,,,,,,,,,,,1.012
07/1987,,,,,,,,,,,,,1.309,0.45833333,0.03603557,,,0.066,,,,,,,,,,,1.309,,,,,,0.66,,,0.11,,,,,,,3.894,8.448,,,0.044,2.41522356,0.11,,1.21,2.2,0.198,6.82,,3.63,4.18,11.55,0.495,,0.11,4.84,9.57,,,,,,,,2.41522356,,,,,,,2.079,0,0.46885466,2.42,,2.41522,,,,,,,,,,,,,,,1.386
08/1987,,,0.0022,,,,,,,,,,,0.45833333,0.04249712,,,0.066,,,,,,,,,,,,,,,,,,,,0.11,,,,,,0.011,11.132,13.915,0.022,0.011,0.011,1.23368511,,0.11,0.44,0.66,0.143,6.82,,2.64,5.28,15.51,1.463,,0.22,5.39,5.83,,,,,,,,1.23368511,,,,,,,0.11,0,0.46885466,1.54,,1.23369,,,,,,,,,,,,,,,0.187
09/1987,,,,,,,,,,,,,,0.45833333,0.05457525,,,0.264,,,,,,,,,,,,,,,2.0856,,0.55,,,0.66,,,,,,0.132,5.665,8.679,1.243,0.011,0.803,2.29076324,4.29,0.33,0.33,1.76,1.21,2.86,,6.16,5.72,6.49,0.858,,,4.84,5.72,,,,,,,,2.29076324,,,,,0.22,,3.5156,0,0.46885466,1.98,,2.29076,,,,,,,,,,,,,,,0.913
10/1987,,,,,,,,,,,,,12.331,0.45833333,0.04359062,,,0.132,,,,,12.1,,,,,,0.231,,,,,,,,,0.44,,,,,0.176,,5.665,7.491,,0.473,0.011,7.73577861,0.44,,1.54,2.42,0.495,16.94,,6.93,3.52,12.21,0.605,,0.11,4.18,6.49,,,,,,,,7.73577861,,,,,0.11,,12.881,0,0.46885466,2.31,,7.73578,,,,,,,,,,,,,,,6.633
11/1987,,,,,,,,,,,,,3.509,0.45833333,0.05407821,,,0.66,,,,,,,,,,,3.509,,,,0.2453,,0.11,,,1.87,,,,,,,4.686,11.187,0.011,0.132,,5.8102662,2.75,0.44,1.21,5.17,0.143,13.42,,8.69,7.26,7.26,0.902,,0.22,2.53,7.26,,,,,,,,5.8102662,,,,,1.32,,7.0543,0,0.46885466,1.98,,5.81027,,,,,,,,,,,,,,,4.169
12/1987,,,,,,,,,,,,,3.674,0.45833333,0.09075994,,,0.55,,,,,0.22,,,,,,3.388,,,0.066,,,0.44,,,0.33,,,,,,,11.319,25.377,0.022,,1.694,6.91394793,6.16,0.33,1.21,3.3,0.121,9.57,,7.15,10.67,14.3,3.025,,0.11,2.31,8.03,,,,,,,,6.91394793,,,,,,,4.444,0,0.46885466,14.41,,6.91395,,,,,,,,,,,,,,,5.346
01/1988,,,,,,,,,,,,,,0.20166667,,,,0.154,,,,,,,,,,,,,,,,,0.44,,,0.11,,,,,,0.121,3.3,8.47,,,,1.96477853,0.11,0.33,0.55,1.21,,2.53,,3.74,5.72,7.59,0.374,,0.11,4.95,6.93,,,,,,,,1.96477853,,,,,,,0.55,0,0.10211186,10.56,,1.96478,,,,,,,,,,,,,,,1.386
02/1988,,,0.0022,,,,,,,,,,1.49494311,0.20166667,,,,0.154,,,,,,,,,,,1.49494311,,,,0.0407,,0.44,,,0.20468069,,,,,,,4.895,10.835,,,,2.37177853,9.46,,1.1,1.43,0.638,7.15,,2.75,5.72,13.42,0.363,,0.22,3.41,10.78,,,,,,,,2.37177853,,,,,,,2.18032,0,0.10211186,1.65,,2.37178,,,,,,,,,,,,,,,1.914
03/1988,,,0.01935648,,,,,,,,,,,0.20166667,,,,2.387,,,,,,,,,,,,,,,,,4.18,,,0.64508522,,,,,,0.132,3.41,12.54,0.231,,0.066,8.59777853,3.85,1.98,0.55,2.42,0.231,23.87,,2.42,5.39,15.73,0.462,,,6.05,11.55,,,,,,,,8.59777853,,,,,,,4.82509,0,0.10211186,2.31,,8.59778,,,,,,,,,,,,,,,5.775
04/1988,,,,,,,,,,,,,1.17672791,0.20166667,,,,0.77,,,,,,,,,,,1.17672791,,,,,,7.81,,,0.11,,,,,0.077,,8.448,15.653,0.011,,1.023,1.85477853,0.33,0.11,0.77,2.42,0.99,10.67,,9.57,6.49,15.18,0.88,,0.11,4.84,8.14,,,,,,,,1.85477853,,,,,,,9.09673,0,0.10211186,6.71,,1.85478,,,,,,,,,,,,,,,0.781
05/1988,,,,,,,,,,,,,3.93979681,0.20166667,,,,1.749,,,,,,,,,,,3.38979681,,,,,,2.64,,,0.11,,,0.55,,0.11,,10.175,8.58,0.066,,0.022,3.13077853,7.15,,0.55,2.31,0.022,14.41,,4.18,3.96,11.77,0.715,,,4.07,10.01,,,,,,,,3.13077853,,,,,,,6.6898,0,0.10211186,1.98,,3.13078,,,,,,,,,,,,,,,1.078
06/1988,,,,,,,,,,,,,0.22,0.20166667,,,,1.1,,,,,0.22,,,,,,,,,,0.0055,,,,,2.64,,,,,,,1.529,19.085,0.00299249,,0.132,1.77777853,0.44,,1.21,2.2,0.22,8.03,,5.39,9.02,12.43,1.045,,,6.27,10.34,,,,,,,,1.77777853,,,,,,,2.8655,0,0.10211186,3.96,,1.77778,,,,,,,,,,,,,,,0.374
07/1988,,,,0.044,,,,,,,,,4.6390738,0.20166667,,,,0.022,,,,,0.33,,,,,,4.3090738,,,,,,2.64,,,0.11,,,,,0.011,,7.447,19.173,0.011,,0.231,0.60077853,4.62,0.66,0.88,0.99,0.077,8.58,,4.4,6.82,11.99,0.352,,,3.08,6.27,,,,,,,,0.60077853,,,,,0.11,,7.49907,0,0.10211186,1.43,,0.600779,,,,,,,,,,,,,,,0.275
08/1988,,,,,,,,,,,,,2.59832764,0.20166667,,,,0.352,,,,,0.33,,,,,,1.81732764,,,0.066,,,0.99,,,1.43,,,0.385,,0.022,,6.952,18.359,,,0.11,1.16177853,0.11,0.44,0.99,0.66,0.22,6.93,,6.6,6.38,11.33,0.11,,0.77,3.3,9.24,,,,,,,,1.16177853,,,,,0.11,,5.12833,0,0.10211186,1.87,,1.16178,,,,,,,,,,,,,,,0.506
09/1988,,,,,,,,,,,,,0.14307591,0.20166667,,,,0.341,,,,,,,,,,,,,,0.143,,,8.25,,0.00007591,,,,,,0.044,0.891,3.828,12.518,0.00187328,,0.055,3.65877853,0.33,,1.54,1.54,0.11,6.6,,11.11,4.4,13.75,0.561,,0.55,2.2,8.69,,,,,,,,3.65877853,,,,,0.55,,8.94308,0,0.10211186,0.99,,3.65878,,,,,,,,,,,,,,,2.123
