,AF: Trade Balance: Advanced Economies: Cyprus,AF: Trade Balance: Advanced Economies: Italy,AF: Trade Balance: Advanced Economies: Ireland,AF: Trade Balance: Advanced Economies: Norway,AF: Trade Balance: Advanced Economies: Sweden,AF: Trade Balance: Advanced Economies: Belgium,AF: Trade Balance: Advanced Economies: Denmark,AF: Trade Balance: Advanced Economies: Malta,AF: Trade Balance: Advanced Economies: Netherlands,AF: Trade Balance: Advanced Economies: Slovenia,AF: Trade Balance: Advanced Economies: Portugal,AF: Trade Balance: Advanced Economies: Greece,AF: Trade Balance: Advanced Economies: Spain,AF: Trade Balance: Advanced Economies: Lithuania,AF: Trade Balance: Advanced Economies: Germany,AF: Trade Balance: Advanced Economies: France,AF: Trade Balance: Advanced Economies: Luxembourg,AF: Trade Balance: Advanced Economies: Finland,AF: Trade Balance: Advanced Economies: Australia,AF: Trade Balance: Advanced Economies: Israel,AF: Trade Balance: Advanced Economies: Austria,AF: Trade Balance: Advanced Economies: Latvia,AF: Trade Balance,AF: Trade Balance: Advanced Economies: Iceland,AF: Trade Balance: Other Countries Not Elsewhere Classified,AF: Trade Balance: Countries or Area Not Specified,AF: Trade Balance: Advanced Economies: Taiwan,AF: Trade Balance: Advanced Economies: Switzerland,AF: Trade Balance: Advanced Economies,AF: Trade Balance: Advanced Economies: Japan,AF: Trade Balance: Emerging and Developing Economies,AF: Trade Balance: European Union,AF: Trade Balance: Advanced Economies: Vatican,AF: Trade Balance: Advanced Economies: Singapore,AF: Trade Balance: Euro Area,AF: Trade Balance: Advanced Economies: Estonia,AF: Trade Balance: Advanced Economies: Canada,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Turkey,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Macedonia, Former Yugoslav Republic",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Kosovo,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Croatia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bulgaria,AF: Trade Balance: Advanced Economies: United Kingdom,AF: Trade Balance: Advanced Economies: Slovak Republic,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Georgia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Belarus,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Armenia,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Montenegro, Republic of",AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Albania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vietnam,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Tonga,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Thailand,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: New Caledonia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Mongolia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Maldives,AF: Trade Balance: Advanced Economies: United States,AF: Trade Balance: Advanced Economies: Hong Kong SAR,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Romania,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Malaysia,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: French Polynesia,AF: Trade Balance: Advanced Economies: Czech Republic,AF: Trade Balance: Emerging and Developing Economies: Europe,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Bosnia & Herzegovina,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Philippines,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Sri Lanka,AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Kazakhstan,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Cambodia,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Hungary,AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Non-Fuel,"AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Marshall Islands, Republic",AF: Trade Balance: Emerging and Developing Economies: Export Earnings: Fuel,AF: Trade Balance: Advanced Economies: New Zealand,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: American Samoa,"AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Serbia, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Nepal,AF: Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Poland,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Samoa,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Fiji,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Bangladesh,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Brunei Darussalam,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Indonesia,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Vanuatu,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: India,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Asia Not Specified,AF: Trade Balance: Advanced Economies: South Korea,AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Myanmar,"AF: Trade Balance: Emerging and Developing Economies: Europe: CIS: Azerbaijan, Republic of",AF: Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: China,AF: (DC)Trade Balance: Special Categories,AF: (DC)Trade Balance: Advanced Economies: (Old)Belgium-Luxembourg,"AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Yugoslavia, Socialist Fed. Rep.",AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Czechoslovakia,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Papua New Guinea,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Macau SAR,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: Faroe Islands,AF: (DC)Trade Balance: Emerging and Developing Economies: Emerging and Developing Asia: Timor-Leste,AF: (DC)Trade Balance: Emerging and Developing Economies: Europe: Emerging and Developing Europe: (Old)Serbia & Montenegro
03/2001,0.000958,-0.030242,-0.003793,-0.003811,-0.000094,0.44682,-0.000292,0.009487,-0.007534,0.006176,0.006452,-0.000415,1.227726,,-0.954059,-0.022624,0.004474,2.073691,0.000214,,-0.000134,,-107.084158,0.004337,0.008683,,-0.004357,-0.006927,-61.963127,-64.134183,-45.129714,5.432487,,-0.939761,2.756842,,-0.000001,1.264155,0.000171,,0.013113,-0.004021,2.097369,-0.000141,,,,,,,,-0.075886,,,,-0.029188,-1.706912,,-8.867003,-1.871218,0.000175,,-0.028222,-22.070049,1.842996,,0.017385,-0.000026,-0.670625,0.004145,,-103.499487,,-3.584671,-0.003693,,,,0.56957,,0.001123,-0.142496,0.011481,-2.885528,,-0.254949,,0.00733,,-0.004364,-9.87847,,,,,,,0.000008,,
06/2001,0.001431,-0.025732,-0.018649,-0.000036,,-0.022738,-0.00033,,-0.011282,0.005858,0.004608,0.006808,0.243876,,-1.29822,-0.057053,0.000057,0.987612,-0.002095,,-0.000511,,-112.547549,0.001873,0.010747,,0.000943,-0.005808,-64.69236,-63.576894,-47.865936,2.235323,,-0.869101,-0.183978,0.00013,-0.15549,1.191935,0.000171,,0.000229,-0.002591,2.275401,-0.000173,,,,,,,,-0.047212,,,,-0.011304,-2.165297,,-8.415996,-1.55975,0.000181,,-0.223346,-25.363804,1.336404,,0.001777,-0.000024,-0.582476,0.004449,-0.000001,-109.209597,,-3.337952,-0.007587,,,,0.146593,,0.001042,-0.070001,0.010919,-2.883447,,-0.04854,,0.007343,,-0.003794,-13.916952,,,,,,,0.000068,,
09/2001,0.041592,-0.022879,-0.022462,-0.001683,-0.001056,0.517773,-0.000786,,-0.013658,0.006647,0.001863,-0.00033,0.251629,,-0.872874,-0.067082,0.000233,0.097368,0.000089,,-0.000089,,-108.261562,0.002813,0.012184,,-0.0159,-0.003089,-65.325172,-63.351512,-42.948574,-0.011082,,-0.385894,-0.082639,,,1.834466,0.000171,,,-0.004121,-0.090631,-0.00037,,,,,,,,-0.071064,,,,-0.023925,-1.378302,,-9.213844,-0.817393,0.000162,,1.181453,-31.86449,1.998846,,0.013732,-0.000014,-0.321559,0.00549,-0.000298,-105.378061,,-2.883501,,,,,0.168449,,0.00135,-0.261023,0.011183,-2.87725,,0.088577,,0.007343,,-0.002098,-19.561789,,,,,,,0.000179,,
12/2001,0.000932,-0.034593,-0.003752,-0.00295,-0.000201,0.537495,-0.001102,,-0.012549,0.000694,0.00199,-0.000349,0.262391,,-0.146993,-0.102586,,0.55088,-0.001401,,-0.000381,,-87.033169,0.000901,0.009532,,,-0.016832,-52.353991,-52.200767,-34.68871,1.141337,,-0.006202,1.053019,,-0.01285,0.835088,0.000171,,0.004629,-0.002744,0.040003,-0.00016,,,,,,,,-0.024022,0.000198,,,-0.144517,-1.068438,,-8.497976,-5.122374,0.000191,,-4.237393,-14.836893,0.884981,,,-0.000074,-1.842648,0.004784,,-81.553523,,-5.479646,,,,,0.047733,,0.001421,-0.256884,0.01056,-2.913383,,-0.650175,,0.007346,,-0.01199,-2.511533,,,,,,,0.000104,,
03/2002,0.010442,-0.026157,-0.012419,,-0.00562,-0.067141,-0.004032,0.003969,-0.137729,0.000371,,-0.000245,0.248071,,-1.877927,-0.13571,0.000008,1.757083,-0.001824,,-0.000195,,-118.419988,,0.006381,,-0.00636,-0.040987,-67.602224,-62.829697,-50.824145,-0.1918,,-0.508779,-0.237837,,-1.186065,1.206437,0.000906,,,-0.002729,0.008736,-0.000258,,,,,,,,-0.058764,0.000053,,,-0.772536,-2.023046,,-8.529949,-13.277988,0.000189,,-12.023561,-15.334354,1.254427,,,-0.000189,-4.691859,,-0.000037,-108.085261,,-10.334727,-0.001507,,,,0.049719,,0.00097,-0.309047,0.004602,-2.981044,,-2.275957,,0.00733,,-0.030515,-1.185218,,,,,,,0.000131,,
06/2002,0.027594,-0.092774,-0.033336,,-0.013899,-0.004465,-0.003199,,-0.033253,0.003183,0.008371,0.001508,0.207904,,-3.975097,-0.140696,,1.175955,-0.00792,,-0.019479,,-175.177409,,0.007197,,-0.01484,-0.054621,-82.187868,-75.824329,-92.996738,-2.686477,,-0.415977,-2.874676,,-0.247293,0.87448,0.000906,,0.019701,-0.007457,-0.009076,-0.000091,,,,,,,,-0.086002,,,,-1.044044,-1.631188,,-9.118971,-18.186895,0.000182,,-17.097068,-37.238752,1.089827,,,-0.00026,-6.484898,,-0.00007,-162.034877,,-13.142532,-0.054177,,,,0.202199,,0.001298,-0.07992,0.00534,-3.023675,,-2.710218,,0.007371,,-0.042187,-22.226526,,,,,,,0.000068,,
09/2002,0.002175,-0.176024,-0.078967,-0.000709,-0.003686,0.187546,-0.010788,,-0.033735,0.000072,0.017203,0.005511,0.19003,,-6.462671,-0.098884,0.000398,0.183584,-0.000197,,-0.022199,,-139.658623,,0.007196,,-0.02438,-0.020787,-80.902133,-72.486349,-58.763686,-6.0381,,-0.135876,-6.286292,,-0.147573,-0.991668,0.000906,,0.01515,-0.010145,0.189193,-0.000331,,,,,,,,-0.156846,,,,-0.120769,-1.861283,,-8.583845,-7.116949,0.000188,,-8.034012,-27.780461,-0.917063,,,-0.000104,-2.572378,,-0.00019,-133.20359,,-6.455033,,,,,0.068658,,0.00138,-0.148746,0.005843,-2.930733,,-0.816379,,0.007363,,-0.01674,-15.151219,,,,,,,0.000226,,
12/2002,0.012119,-0.350857,-0.034899,-0.000088,-0.008536,1.476995,-0.009308,,-0.028695,0.007047,0.008987,0.005076,0.208254,,-6.024763,-0.384419,0.002805,0.404587,-0.003692,,-0.001479,,-152.492157,,0.007192,,-0.00742,-0.056389,-77.203799,-70.294837,-75.29555,-4.705262,,-0.081401,-4.699685,,-0.397461,-0.25255,0.000906,,0.021567,-0.002686,-0.049528,-0.000443,,,,,,,,-0.082313,0.000103,-0.05088,,-0.958362,-0.643325,,-8.723248,-18.801683,0.000186,,-18.991305,-25.718135,-0.189622,,,-0.000291,-7.216248,,-0.000165,-140.386121,,-12.106036,-0.001465,,,,0.043079,,0.001607,-0.072675,0.006093,-3.041371,,0.803541,,0.007698,,-0.047033,-14.558887,,,,,,,0.000227,,
03/2003,0.034147,-0.516989,-0.061728,-0.007933,-0.014207,0.784122,-0.005609,,-0.022174,0.10053,0.026016,0.253241,0.233449,0.000001,-8.456369,-0.144556,0.000741,1.946861,-0.004,,-0.022871,,-143.230354,,0.020336,,-0.00106,-0.023317,-80.121862,-72.796506,-63.128828,-5.31783,,-0.329265,-5.845682,,-0.266278,0.637491,0.00327,,0.216324,-0.010226,0.359373,-0.000103,,,,,,,,-0.399749,,,,-0.171288,-0.942049,,-8.413324,-6.862097,0.000075,,-6.04258,-20.328901,0.819517,,0.008404,-0.000127,-3.134614,-0.009014,-0.004379,-138.336357,,-4.893997,-0.081818,,,,-0.013424,,-0.000829,-0.095315,0.009002,-2.9445,,3.82831,,0.007777,,-0.020509,-11.559989,,,,,-0.751845,,0.000283,,-0.009822
06/2003,0.002937,-0.495005,-0.045906,-0.01231,-0.002565,0.275619,-0.004144,,-0.099012,0.008879,0.00912,-0.000144,0.20347,,-7.749462,-0.601614,0.001045,0.885081,-0.000586,,-0.001221,,-197.40675,,0.025626,,-0.053106,-0.034354,-85.227341,-75.672148,-112.205035,-7.672629,,-0.347417,-7.606362,,-0.130011,-1.685361,0.00327,,0.000919,-0.008398,-0.164997,-0.000149,,,,,,,,-0.126489,,,,-0.400703,-0.793961,,-8.459728,-12.852213,0.00008,,-14.440634,-26.17482,-1.588421,,,-0.000196,-4.875268,-0.007537,-0.00002,-187.866421,,-9.540329,-0.012219,,,,0.112938,,-0.001336,-0.111843,0.011701,-2.985611,,0.148964,,0.007542,,-0.031766,-13.926873,,,,,-0.715952,,0.000254,,-0.012023
09/2003,0.006142,-0.328678,-0.052742,-0.006368,-0.016523,0.255279,-0.005473,,-0.042033,0.006694,0.010003,-0.000185,0.208749,0.000001,-7.38881,-0.426064,0.000814,0.254035,-0.00897,,-0.003163,,-186.826516,,0.023179,,0.014035,-0.043095,-97.780223,-82.309634,-89.069472,-7.642934,,-0.626895,-7.493614,0.006735,-5.875895,-1.906165,0.00327,,,-0.001564,-0.161473,-0.000391,,,,,,,,-0.477864,,,,-0.491428,-0.762661,,-8.799288,-16.135057,0.000113,,-18.016512,-31.271821,-1.881455,,0.070675,-0.000258,-6.393275,-0.009968,-0.001434,-176.285454,,-10.541062,,,,,0.037147,,-0.001289,-0.159613,0.011651,-3.021897,,2.133189,,0.007771,,-0.041701,-20.235277,,,,,-0.781995,,0.000275,,-0.012984
12/2003,0.009541,-0.321504,-0.091207,-0.010004,-0.027565,1.186147,-0.007197,0.003653,-0.041452,0.003737,0.010415,-0.000071,0.221958,0.000001,-10.802662,2.289975,0.000534,0.597,-0.005617,,-0.000821,0.015185,-131.483195,,0.033643,,0.0046,-0.048399,-81.893901,-70.491303,-49.622937,-7.027464,,-0.364414,-6.912226,0.007345,-3.58617,-0.618143,0.00327,,0.019477,-0.015811,-0.117128,,,,,,,,,-0.484924,,,,0.322721,-0.662782,,-8.806102,-2.017065,0.000089,,-2.608386,9.393977,-0.591321,,0.00566,-0.000305,-7.421729,-0.008937,-0.013955,-145.913934,,14.430739,,,,,0.046941,,-0.001554,-0.058752,0.011799,-3.05012,,47.369904,,0.011583,,-0.049428,-24.74036,,,,,-0.842421,,0.000153,,-0.013253
03/2004,0.000102,-0.408136,-0.071951,-0.005142,-0.250068,0.723663,-0.012421,-0.000701,-0.038537,0.009991,0.001998,0.004802,0.232202,,-9.064323,-0.776502,0.002229,1.443796,-0.025975,,-0.124947,,-185.336266,0.000326,0.011995,,0.008734,-0.053303,-75.360523,-64.549818,-109.987738,-8.551052,,-0.04676,-8.052076,0.014238,-1.094631,-1.544578,0.000654,,0.000656,-0.01,-0.299607,,,,,,,,,-0.419611,0.000622,,,-0.605438,-0.450074,,-8.504287,-18.565427,0.000753,,-20.068487,-33.687725,-1.50306,0.000648,,-0.000353,-8.738352,,-0.003854,-177.337422,,-7.998844,-0.009414,,,,0.076318,,0.003571,-0.034713,0.004134,-3.07854,,12.400633,,0.008717,,-0.057209,-34.059325,,,,,,0.076427,0.00055,-0.000609,-0.023454
06/2004,-0.000022,-0.72216,-0.00939,-0.019156,-0.029558,0.577024,-0.015518,,-0.043044,,,-0.000518,0.23834,0.000001,-10.022396,-0.99247,0.001284,0.818347,-0.008315,,-0.025283,,-234.045977,,0.014305,,-0.19186,-0.055668,-79.906408,-63.879566,-154.153874,-10.276473,,-0.398355,-10.180318,0.0001,-3.267696,-1.731864,0.000654,,,-0.009771,-0.02549,-0.000131,,,,,,,,-0.260304,,,,-1.026729,-0.779943,,-8.576256,-24.796902,0.000757,,-26.58086,-38.772528,-1.783958,0.000805,,-0.00039,-9.676046,,-0.005326,-218.813376,,-15.232601,-0.036155,,,,-0.010492,,0.003667,-0.041247,0.003275,-3.100016,,2.292888,,0.007919,,-0.06309,-29.094293,,,,,,,0.000146,-0.000609,-0.02811
09/2004,,-0.471129,-0.035551,-0.014102,-0.02078,1.029785,-0.012112,,-0.044545,,,-0.000278,0.196716,,-11.019542,-0.723835,0.002337,0.155026,-0.009387,,-0.053414,,-250.330541,,0.010136,,-0.160177,-0.080832,-82.089343,-62.700037,-168.251334,-10.338174,,-0.465665,-10.964507,,-5.031558,-3.681274,0.000654,,0.000322,-0.007883,0.692163,-0.000077,,,,,,,,-0.205565,0.000858,,,-1.943676,-1.379703,,-8.726337,-40.950994,0.000729,,-44.718143,-62.687104,-3.767149,0.000852,,-0.000604,-15.007939,,-0.007781,-224.308529,,-26.022012,-0.006659,,,,-0.017596,,0.004092,-0.137712,0.003289,-3.226436,,-3.1855,,0.007689,,-0.097703,-47.213309,,,,,,,0.000069,-0.000609,-0.054512
12/2004,-0.000164,-0.484208,-0.085364,-0.019373,-0.005788,0.082912,-0.023877,-0.005945,-0.059779,,0.005806,-0.000599,0.187842,,-11.703992,-0.304094,0.000118,0.534083,-0.005365,,-0.004995,,-227.32783,0.000871,0.011271,,0.006254,-0.075306,-88.946083,-73.074111,-138.393018,-10.190302,,-0.224148,-11.838379,,-2.632314,-5.226207,0.000654,,0.364866,-0.003102,1.429808,,,,,,,,,-0.236946,0.003448,-0.011024,,-1.745084,-0.726507,,-10.264004,-40.331921,0.000908,,-45.391992,-60.204897,-5.060071,0.000951,,-0.000594,-14.75959,,-0.00503,-201.599272,,-25.728558,-0.020755,,,,-0.1088,,0.004882,-0.046484,0.003281,-3.220519,,-3.271571,,0.00767,,-0.096083,-43.165665,,,,,,0.000321,0.000032,-0.000609,-0.083435
03/2005,,-0.440383,-0.030768,-0.002493,-0.007901,0.199821,-0.005899,,-0.200877,,,0.003062,0.285345,,-12.737251,-0.467674,0.001442,2.072645,-0.000985,,-0.039631,,-304.442782,0.004333,0.011342,,-0.080677,-0.074957,-86.833627,-68.215736,-217.620497,-11.578429,,-0.550151,-11.354269,,-3.961664,-7.051988,0.000048,,0.001992,-0.001327,-0.088625,,,,,,,,,-0.540169,0.00156,0.029794,,-1.573228,-0.926189,,-10.08837,-42.638137,0.000165,,-49.869489,-53.140212,-7.231352,0.000404,,-0.000631,-15.690208,-0.00978,-0.001116,-277.811551,,-26.631231,-0.002931,,,,-0.121284,,0.000595,-0.036705,0.003247,-3.242698,,-2.807381,,0.007745,,-0.102155,-36.417336,,,,,,,0.000162,-0.032503,-0.058243
06/2005,-0.003669,-0.648167,-0.000358,-0.011594,-0.052662,0.265147,-0.004852,0.008407,-0.303045,,0.000026,0.110075,0.666779,,-13.576514,-0.161095,0.002444,1.105728,-0.019985,,-0.034287,,-419.136059,,0.014226,,-0.152757,-0.106849,-94.55887,-69.061561,-324.591415,-13.031493,,-0.488927,-12.568755,,-8.56912,-8.307258,0.000048,,,-0.000482,-0.376995,-0.000226,,,,,,,,-2.382358,0.00156,-0.000106,,-2.347185,-0.772075,,-9.694751,-64.799662,0.000263,,-73.159605,-47.827045,-8.359943,0.000527,,-0.000959,-23.844187,-0.008906,-0.004694,-380.001019,,-39.13504,-0.033517,,0.007378,,-0.023053,,0.00071,-0.022668,0.003294,-3.436595,,-4.216198,,0.007964,,-0.155244,-28.043952,,,,,,,0.000196,-0.026379,-0.032605
09/2005,-0.001506,-0.678005,1.426833,-0.008061,-0.042898,0.717029,-0.009847,-0.494986,-0.321887,,0.001902,0.066599,0.608286,,-14.643217,-0.722422,0.001465,0.396786,-0.004482,,-0.071425,,-275.541787,0.005099,0.013132,,-0.18974,-0.076287,-97.434368,-68.894603,-178.120551,-13.808032,,-1.285001,-13.714583,,-11.891481,-5.357299,0.000048,,0.00009,-0.000473,0.049107,-0.000035,,,,,,,,-2.405283,0.00156,,,-0.612786,-0.765797,,-9.226462,-33.847514,0.000231,,-39.271632,-10.376132,-5.424118,0.000526,0.000075,-0.000735,-18.132397,-0.013075,-0.008006,-269.501493,,-6.040294,-0.00427,,0.022152,0.006616,-0.081422,,0.000764,-0.02568,0.003291,-3.304208,,40.790935,,0.011262,,-0.118996,-36.180431,,,,,,,0.000266,-0.02373,
12/2005,0.055246,-0.489346,0.75313,-0.005799,-0.040652,0.024987,-0.007365,,-0.191252,,0.000189,0.024427,0.097779,,-10.837778,-0.43287,0.003271,2.107854,-0.011015,,-0.00838,,-365.934243,0.002016,0.014253,,-0.05618,-0.123766,-84.424039,-67.660763,-281.524457,-9.512274,,-0.916155,-8.893052,,-1.626596,-5.812747,0.000048,,0.007782,-0.00099,-0.492693,-0.000309,,,,,,,,-2.634823,0.00156,,,-3.656831,-0.942227,,-9.064769,-85.201396,0.000223,,-91.074728,-54.23356,-5.873332,0.000616,0.001698,-0.001289,-32.034242,-0.012266,-0.004084,-317.20694,,-48.727303,-0.001561,,0.017027,0.007925,-0.08122,,0.000816,-0.025107,0.003285,-3.631764,,-0.127846,,0.0086,,-0.20868,-38.724592,,,,,,,0.000236,-0.026611,
03/2006,-0.005568,-0.364237,-0.139669,-0.074139,-0.013767,-0.149456,-0.003098,,-0.038825,,,0.120102,0.206314,,-15.027308,-0.563489,0.0011,3.540699,-0.027523,,-0.01151,,-361.998458,,0.012991,,-0.069017,-0.097025,-82.915973,-62.535851,-279.095476,-13.065318,,-1.087327,-12.431879,,-2.247628,-5.932831,0.002076,,0.005433,-0.004354,-0.335876,-0.000032,,,,-0.024336,,,,-1.714518,0.001587,,,-3.204827,-0.767105,,-9.232828,-70.388048,0.000089,,-76.589936,-61.285192,-6.201888,0.00087,,-0.001098,-27.28017,-0.005213,-0.006263,-323.25988,,-38.738578,-0.029809,,0.033019,0.008572,-0.275514,,0.000998,,0.003445,-3.519138,,6.485086,,0.008898,,-0.177844,-53.312174,,,,,,,0.000012,,
06/2006,-0.006726,-0.276114,-0.183253,-0.023066,-0.114265,0.215489,-0.007409,-0.021964,-0.077956,,0.001505,0.361131,0.096659,,-18.889487,-0.674035,0.003627,1.794734,-0.025177,,-0.030553,,-329.136085,,0.01137,,-0.02332,-0.069482,-93.780434,-68.918708,-235.367021,-18.316935,,-1.1058,-17.704763,,-1.644121,-3.989049,0.002076,0.000019,0.001714,-0.003674,-0.436912,-0.01782,,,0.000099,-0.024336,,,,-1.394711,0.001587,,,-2.570768,-1.135793,0.000001,-9.535181,-57.117885,0.000104,,-61.181433,-65.373644,-4.063548,0.001318,,-0.00086,-21.375652,-0.0043,-0.012716,-295.097731,,-34.038354,-0.008967,,,0.007237,-0.038911,,0.001089,,0.004379,-3.378113,,-0.530672,,0.008117,,-0.139232,-50.544203,,,,,,,0.00001,,
09/2006,0.016975,-0.392036,-0.149461,-0.046471,-0.171677,0.310425,-0.005841,,-0.173607,,,0.205427,0.112931,,-22.903462,-0.812787,0.136565,0.148743,-0.071537,,-0.039998,,-400.345838,,0.01208,,-0.14416,-0.092421,-101.661628,-67.370585,-298.69629,-24.821825,,-1.11014,-23.540364,,-3.392631,-5.232522,0.002076,0.00003,0.014566,-0.002501,-0.88955,-0.000079,,,,-0.024336,,,,-1.229005,0.001587,,,-4.113171,-0.717751,,-9.382918,-82.693957,0.000105,,-88.157895,-60.574455,-5.463938,0.001412,0.021854,-0.001259,-31.272534,-0.006218,-0.017211,-353.235027,,-47.110811,-0.004008,,0.003774,0.00787,-0.209247,,0.001305,-0.005217,0.004346,-3.613751,,2.0945,,0.008679,,-0.203748,-48.467654,,,,,,,0.000021,,
12/2006,-0.003755,-0.350336,-0.202286,-0.016226,-0.188266,0.254015,-0.010869,,-0.095745,,0.007504,0.034744,0.150574,,-21.789373,-0.661488,0.001822,1.696348,-0.013479,,-0.041286,,-537.117706,,0.012051,,-0.09964,-0.098,-99.973367,-67.571124,-437.15639,-22.107927,,-1.884451,-21.021466,0.000024,-3.221304,-1.806465,0.002076,0.000033,0.021435,-0.004843,-0.522799,-0.022228,,,,-0.024336,,,,-4.307409,0.001587,,,-4.72107,-0.612427,,-8.703906,-100.72745,0.000102,,-102.915388,-159.240196,-2.187938,0.001489,,-0.001483,-36.900553,-0.005582,-0.005493,-477.087293,,-60.030413,-0.000465,,0.003774,0.00575,-0.375626,,0.001209,-0.018104,0.004513,-3.746973,,-6.978518,,0.008219,,-0.240224,-135.491382,,,,,,,0.000018,,
03/2007,0.005249,-0.746079,-0.115684,-0.03348,-0.030988,0.09218,-0.00506,,-0.089454,,,-0.000215,0.195875,,-13.345071,-0.037134,0.009765,2.574362,-0.071944,,-0.017289,,-464.498938,,0.006244,,-0.098697,-0.085705,-87.908554,-65.22338,-376.596628,-11.658078,,-1.417471,-11.516427,0.014495,-2.857267,-4.377236,0.000501,0.000027,0.129704,-0.005917,-0.240467,-0.057427,,,,-0.030408,,,0.000454,-5.595998,0.000012,0.01092,,-4.069089,-2.242825,,-9.348623,-97.676877,,,-101.942315,-115.01669,-4.265438,0.000633,0.000354,-0.190853,-36.493274,0.004286,-0.003336,-408.168367,,-56.330571,-0.024394,,0.006078,0.008595,0.014413,,0.021727,,0.003879,-3.737718,,-0.316134,,0.00864,,-0.23769,-95.877591,,,,,,,0.000103,,
06/2007,-0.038935,-0.508523,-0.349255,-0.018568,-0.112805,0.098281,-0.006801,,-0.115826,,0.00208,0.005975,0.130359,,-11.05631,-0.771965,0.036235,1.643388,-0.00895,,-0.044146,,-486.601034,,0.008257,,-0.02367,-0.082319,-100.432006,-76.976737,-386.177285,-11.398642,,-2.197862,-10.96892,,-4.903502,-8.185119,0.000501,0.000033,0.025427,-0.018418,-0.423999,-0.000278,,,,-0.030408,,,0.000454,-6.869752,0.000012,0.01092,,-3.898154,-0.818014,,-8.817262,-106.032579,,,-114.128777,-111.182474,-8.096198,0.000804,0.001844,-0.225733,-40.089231,0.006348,-0.0015,-426.993664,,-59.60737,-0.00076,,0.003999,0.015608,0.108374,,0.022777,,0.005052,-3.823545,,4.58122,,0.009055,,-0.26119,-96.090417,,,,,,,0.000109,,
